"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"Q","NYSE","Qnity Electronics Inc","Technology","Semiconductor Equipment & Materials",28359.19,135.47,-3.39%,2298697,1973.37,1.16,-5.57%,-15.87%,2.79%,51.08%,65.92%,,5.53%,24.53%,-22.08%,17.62%,16.62%,1.16%,77.15%,2.36%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",50030.83,180.46,-1.93%,3746170,8008.23,0.47,-9.10%,-17.23%,,,-48.44%,,10.42%,,44.27%,94.35%,,35.10%,4.55%,16.90%
"BSP","NASD","Bending Spoons S.p.A","Technology","Software - Application",19929.86,32.12,-3.69%,1967368,4773.49,0.41,-6.41%,,,,3.61%,,8.04%,,,,,157.50%,10.81%,
"FIG","NYSE","Figma Inc","Technology","Software - Application",12369.30,23.41,-0.38%,16990992,21163.90,0.80,5.17%,26.47%,15.09%,-30.24%,-37.36%,,10.37%,-39.30%,-1719.05%,46.12%,0.78%,18.83%,28.97%,42.40%
"OCTV","NASD","Octave Intelligence Plc","Technology","Software - Application",4531.23,16.88,-0.76%,938598,1553.81,0.60,-2.03%,-6.22%,,,-39.71%,,2.79%,-9.00%,,,0.53%,8.87%,0.12%,0.35%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",5114.96,28.92,-0.89%,2414919,1843.85,1.31,-1.63%,47.55%,113.12%,114.38%,150.61%,,5.22%,140.97%,83.13%,43.18%,,4.46%,14.55%,10.32%
"QNT","NASD","Quantinuum Inc","Technology","Software - Application",14750.07,56.52,-6.59%,1286932,4561.08,0.28,-23.11%,-2.40%,,,-16.88%,,9.87%,,,,,2.06%,1.81%,15.44%
"BLSH","NYSE","Bullish","Technology","Software - Infrastructure",3509.55,23.35,-7.08%,1152936,1524.34,0.76,-5.85%,-18.36%,-43.96%,-39.63%,-38.34%,,6.64%,87.58%,-153.34%,-35.42%,57.67%,0.54%,35.18%,24.38%
"PAYP","NASD","PayPay Corp ADR","Technology","Software - Infrastructure",9977.64,15.44,-1.28%,621443,1097.36,0.57,-1.22%,8.35%,-28.39%,,-18.74%,,5.33%,-27.50%,,,6.26%,217.28%,3.93%,0.48%
"SOLS","NASD","Solstice Advanced Materials Inc","Basic Materials","Specialty Chemicals",9250.97,58.24,-4.57%,3448537,2686.71,1.28,-7.26%,-32.79%,-26.50%,5.87%,19.88%,,4.37%,79.05%,,,34.47%,1.44%,84.87%,3.53%
"INIO","NASD","Innio NV","Industrials","Specialty Industrial Machinery",21015.00,28.02,-7.10%,4542267,6901.55,0.66,-16.93%,-19.30%,,,-9.61%,,7.63%,,,,,0.62%,0.01%,7.83%
"XE","NASD","X-Energy Inc","Industrials","Specialty Industrial Machinery",5620.04,13.83,-8.17%,6920137,6356.11,1.09,-16.69%,-34.45%,,,-54.07%,,7.36%,-35.46%,,,3.91%,24.58%,0.77%,9.65%
"BOBS","NYSE","Bob's Discount Furniture Inc","Consumer Cyclical","Specialty Retail",2156.66,16.51,1.29%,1204934,1107.24,1.09,7.70%,18.78%,39.92%,,-2.88%,,5.82%,-12.31%,,,3.96%,37.51%,24.07%,20.84%
"FRVO","NASD","Fervo Energy Co","Utilities","Utilities - Renewable",6809.25,23.11,-5.94%,2476693,4291.96,0.58,-15.50%,-34.57%,,,-35.81%,,8.82%,,,,,16.60%,4.58%,5.70%
"MWH","NASD","SOLV Energy Inc","Utilities","Utilities - Renewable",6029.03,28.74,-3.43%,2321927,1765.09,1.32,1.09%,-10.69%,-14.18%,,-4.20%,,5.90%,41.96%,,,35.12%,17.18%,13.32%,10.80%
