"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"HPP","NYSE","Hudson Pacific Properties Inc","Real Estate","REIT - Office",782.97,14.12,1.00%,725256,1061.36,0.68,-5.04%,-7.04%,56.37%,62.49%,30.38%,-16.65%,6.67%,77.10%,77.72%,-8.17%,39.16%,1.65%,115.91%,12.85%,-7.19%,-1.45%,24.49%
"CBRL","NASD","Cracker Barrel Old Country Store Inc","Consumer Cyclical","Restaurants",1275.83,57.08,0.94%,704099,1264.48,0.56,10.15%,7.09%,83.89%,93.95%,124.72%,-7.94%,5.14%,-101.41%,239.83%,-2.90%,-20.88%,-5.53%,96.19%,25.80%,8.73%,25.84%,67.49%
"ACMR","NASD","ACM Research Inc","Technology","Semiconductor Equipment & Materials",5435.46,78.65,20.44%,1589201,1672.91,0.95,-11.05%,-38.02%,61.66%,40.98%,99.37%,145.32%,9.26%,24.05%,-18.69%,34.18%,39.81%,-2.22%,64.62%,6.79%,-11.97%,-13.61%,35.83%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",51369.25,299.69,20.00%,6297743,5795.72,1.09,-8.34%,-37.95%,52.24%,78.49%,80.15%,132.55%,9.64%,64.56%,148.21%,93.40%,49.49%,2.69%,71.67%,6.79%,-12.04%,-15.31%,44.76%
"AMBQ","NYSE","Ambiq Micro Inc","Technology","Semiconductors",1507.75,63.23,10.43%,520927,756.82,0.69,-15.43%,-28.39%,81.96%,93.54%,121.86%,64.11%,8.77%,57.76%,-9.77%,59.29%,,35.63%,45.58%,9.65%,-16.48%,-20.16%,45.69%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",987834.91,874.66,18.36%,60982333,53026.00,1.15,-11.67%,-24.23%,68.70%,100.94%,206.46%,662.30%,8.57%,783.22%,1372.09%,345.72%,172.04%,-1.85%,78.08%,3.22%,-4.86%,-9.11%,69.85%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",95596.67,268.56,1.65%,4389726,5689.39,0.77,9.89%,3.15%,100.45%,91.06%,97.49%,80.39%,5.08%,18.08%,115.46%,32.15%,19.56%,0.28%,81.75%,3.86%,3.95%,10.15%,61.06%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",9498.21,78.42,7.02%,2241811,2963.45,0.76,-3.48%,-13.71%,69.48%,30.54%,25.55%,73.73%,7.22%,16.32%,57.82%,25.79%,20.57%,-0.80%,85.04%,10.26%,-10.12%,-5.77%,29.43%
"NAVN","NASD","Navan Inc","Technology","Software - Application",6793.19,26.71,0.56%,2644424,4523.20,0.58,20.15%,16.79%,55.93%,96.83%,56.38%,,7.32%,,66.82%,39.86%,,0.21%,19.55%,9.62%,3.93%,16.21%,62.13%
"PD","NYSE","Pagerduty Inc","Technology","Software - Application",799.76,10.37,-3.62%,1581758,2017.89,0.78,20.16%,7.46%,55.94%,-3.62%,-20.90%,-36.42%,5.37%,13.37%,281.29%,0.97%,5.45%,-0.03%,98.40%,9.94%,2.66%,12.11%,3.03%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",4235.94,23.95,3.90%,1007322,2039.63,0.49,1.96%,-4.92%,75.59%,53.33%,107.54%,,7.10%,140.97%,83.13%,43.18%,,4.74%,14.58%,11.98%,-9.62%,4.61%,50.72%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",1243.23,38.83,5.09%,2308278,1480.91,1.56,-33.90%,-38.66%,60.45%,177.75%,151.33%,180.16%,11.95%,22.38%,56.67%,22.16%,21.74%,0.27%,72.80%,12.44%,-39.46%,-37.07%,32.39%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",757.80,12.63,10.98%,1681922,3524.52,0.48,-1.02%,-20.37%,202.15%,163.12%,171.03%,146.20%,10.14%,55.10%,39.88%,11.71%,37.88%,-5.51%,48.64%,4.62%,-11.71%,11.33%,87.16%
"CRWD","NASD","Crowdstrike Holdings Inc","Technology","Software - Infrastructure",188601.98,185.22,3.26%,8701423,12076.06,0.72,0.98%,-2.92%,63.77%,57.91%,58.05%,59.97%,4.71%,32.00%,124.26%,25.57%,29.13%,,71.17%,2.79%,-3.74%,2.52%,39.97%
"FIVN","NASD","Five9 Inc","Technology","Software - Infrastructure",2117.76,27.66,1.82%,6035939,3274.09,1.84,27.20%,29.74%,62.23%,51.40%,37.96%,1.43%,7.97%,9.88%,3234.38%,9.16%,13.13%,-2.63%,101.70%,10.69%,10.55%,19.46%,38.76%
"GTLB","NASD","Gitlab Inc","Technology","Software - Infrastructure",5695.31,33.72,-0.91%,3793429,5725.83,0.66,11.58%,10.45%,53.90%,-9.42%,-10.15%,-26.97%,5.98%,-15.36%,86.57%,23.15%,6.64%,2.35%,81.64%,13.26%,3.33%,11.45%,4.73%
"OKTA","NASD","Okta Inc","Technology","Software - Infrastructure",24406.03,140.42,2.56%,2712512,3696.18,0.73,3.17%,2.91%,84.37%,54.75%,62.39%,40.74%,4.16%,9.89%,20.10%,11.19%,11.37%,4.30%,93.84%,4.59%,-2.05%,11.06%,49.82%
"PANW","NASD","Palo Alto Networks Inc","Technology","Software - Infrastructure",265429.20,325.68,3.67%,6774750,8029.80,0.84,0.02%,-4.50%,79.40%,77.25%,76.81%,77.94%,4.10%,12.98%,-159.65%,31.15%,13.16%,9.13%,79.42%,2.53%,-3.20%,7.33%,52.39%
"QLYS","NASD","Qualys Inc","Technology","Software - Infrastructure",4990.60,141.71,4.87%,1052998,794.18,1.33,5.96%,3.07%,58.16%,6.80%,6.63%,4.56%,5.06%,7.53%,9.84%,10.60%,7.23%,2.16%,107.04%,11.07%,-4.91%,11.69%,19.33%
"TENB","NASD","Tenable Holdings Inc","Technology","Software - Infrastructure",3589.35,32.55,3.40%,8520503,3688.75,2.31,2.94%,-11.74%,51.61%,44.86%,38.33%,0.96%,5.10%,24.53%,127.47%,8.58%,15.40%,8.64%,115.69%,9.78%,-11.94%,2.83%,29.45%
"PN","NASD","PN Smart Energy Ltd","Technology","Solar",338.75,23.67,120.80%,8384843,1885.29,4.45,150.74%,527.85%,971.04%,98.47%,63.06%,-68.01%,31.43%,,-2920.83%,43.12%,,-32.10%,0.01%,4.49%,261.07%,385.85%,146.64%
"BOBS","NYSE","Bob's Discount Furniture Inc","Consumer Cyclical","Specialty Retail",2144.90,16.42,-2.55%,1023357,1117.44,0.92,12.08%,3.79%,54.61%,,-3.41%,,6.01%,-12.23%,,,3.96%,37.59%,23.94%,24.52%,3.27%,13.88%,13.37%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2412.80,51.88,-7.12%,1078143,1244.97,0.87,3.86%,53.63%,69.10%,79.14%,74.50%,22.16%,4.72%,22.11%,178.22%,7.54%,30.17%,-3.90%,115.20%,13.69%,11.82%,36.90%,63.02%
