"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"HNGE","NYSE","Hinge Health Inc","Healthcare","Health Information Services",5934.28,76.69,-3.02%,1299273,1945.29,0.67,-10.80%,8.97%,71.34%,84.71%,65.10%,63.00%,5.52%,-0.83%,-73.45%,47.23%,19.58%,0.26%,52.81%,20.58%
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",6101.52,48.06,2.15%,2983163,3154.14,0.95,8.05%,50.80%,110.51%,111.90%,194.67%,252.86%,6.94%,-130.22%,62.53%,-2.61%,-5.68%,1.40%,98.57%,14.45%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",8719.17,28.92,-1.97%,4614128,7097.36,0.65,0.21%,-3.37%,75.91%,87.79%,101.25%,82.23%,5.91%,164.58%,124.38%,52.55%,,1.55%,55.41%,7.68%
"XMTR","NASD","Xometry Inc","Industrials","Industrial Distribution",4779.32,86.51,-12.12%,1499232,920.03,1.63,-10.28%,-5.73%,78.85%,42.94%,45.47%,166.43%,6.26%,86.60%,66.12%,35.88%,73.78%,0.61%,92.37%,7.08%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",2993.09,58.41,-1.33%,3067813,3895.91,0.79,-11.46%,-12.77%,111.78%,188.59%,198.62%,134.58%,9.84%,37.62%,,47.64%,28.14%,12.37%,121.99%,17.87%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2469.04,70.18,-0.45%,1190433,1178.29,1.01,6.97%,-16.81%,72.00%,3593.42%,3593.42%,835.67%,12.63%,40.15%,49.08%,,6.97%,16.01%,26.99%,5.91%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",1046.83,27.11,-2.69%,1881140,2354.83,0.80,5.08%,-39.43%,56.89%,33.42%,71.58%,,10.87%,-5.74%,-933.33%,46.00%,,-2.43%,21.24%,42.45%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",965.55,25.42,-8.95%,1190837,1872.95,0.64,-11.06%,51.67%,59.57%,56.91%,44.35%,-25.76%,8.67%,93.59%,-284.42%,0.01%,,-3.53%,68.10%,59.61%
"AMN","NYSE","AMN Healthcare Services Inc","Healthcare","Medical Care Facilities",1282.65,33.07,-3.28%,647758,1082.83,0.60,-3.36%,5.86%,58.15%,71.35%,109.84%,61.16%,5.48%,95.02%,5676.14%,99.90%,-1.99%,12.23%,112.06%,8.47%
"NVCR","NASD","NovoCure Ltd","Healthcare","Medical Devices",2315.26,19.99,28.39%,8940979,1698.57,5.26,21.74%,41.47%,53.53%,47.42%,54.60%,21.08%,3.92%,-15.21%,-100.26%,12.30%,24.84%,0.03%,86.52%,11.42%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",7329.21,61.95,-3.70%,3436962,2904.10,1.18,1.66%,52.25%,53.11%,88.76%,128.43%,154.73%,4.96%,378.05%,146.86%,11.86%,,2.12%,85.16%,14.23%
"HPP","NYSE","Hudson Pacific Properties Inc","Real Estate","REIT - Office",824.55,14.87,2.98%,585109,1102.16,0.53,-7.58%,3.26%,81.56%,58.19%,37.30%,-18.30%,5.38%,77.10%,77.72%,-8.17%,39.16%,1.47%,115.25%,12.68%
"CBRL","NASD","Cracker Barrel Old Country Store Inc","Consumer Cyclical","Restaurants",1158.26,51.82,-2.54%,615251,1256.30,0.49,1.51%,11.54%,69.51%,59.54%,104.02%,-27.89%,5.61%,-107.11%,239.83%,-2.90%,-20.88%,-5.25%,96.17%,27.40%
"ACMR","NASD","ACM Research Inc","Technology","Semiconductor Equipment & Materials",6110.66,88.42,-1.22%,660926,1660.16,0.40,5.15%,-10.80%,62.15%,65.43%,124.13%,192.88%,8.08%,24.05%,-18.69%,34.18%,39.81%,-2.28%,64.60%,5.63%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",56045.26,326.97,-1.19%,2799452,5893.68,0.47,2.26%,-17.64%,68.49%,85.77%,96.54%,173.66%,7.53%,64.19%,148.21%,93.40%,48.52%,3.01%,71.44%,9.04%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",880018.83,539.69,-2.29%,26824482,35027.41,0.77,7.74%,3.82%,77.85%,116.05%,152.00%,240.18%,6.18%,79.74%,92.25%,37.85%,64.29%,0.31%,69.52%,2.56%
"CEVA","NASD","Ceva Inc","Technology","Semiconductors",1079.83,38.76,-3.25%,494717,907.59,0.55,0.62%,-14.78%,56.86%,64.24%,80.11%,66.57%,6.67%,26.33%,-15.07%,11.46%,34.19%,0.37%,91.25%,6.58%
"INTC","NASD","Intel Corp","Technology","Semiconductors",503755.99,100.23,-2.33%,124248404,134209.19,0.93,3.35%,-24.23%,53.56%,84.76%,171.63%,326.69%,6.14%,163.12%,-288.04%,7.18%,82.28%,3.10%,62.19%,2.98%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1118336.34,990.21,3.20%,39819235,52000.78,0.77,16.06%,-5.85%,103.13%,154.48%,246.94%,801.58%,7.03%,783.32%,1372.09%,345.72%,172.07%,-0.59%,79.19%,2.82%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",8170.17,91.24,5.12%,6966814,5260.15,1.32,22.63%,2.42%,169.22%,357.11%,423.47%,495.56%,10.62%,333.14%,11.61%,43.00%,92.05%,-0.48%,85.61%,4.97%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",9701.52,289.08,2.63%,886901,1053.41,0.84,6.10%,-9.38%,103.65%,145.38%,211.84%,294.92%,8.64%,150.15%,243.57%,106.23%,65.41%,-1.00%,79.99%,2.33%
"UMC","NYSE","United Micro Electronics ADR","Technology","Semiconductors",52496.40,20.87,-1.97%,9188086,17459.25,0.53,-6.37%,-20.34%,64.20%,87.51%,165.52%,179.01%,4.72%,40.99%,116.06%,9.68%,34.09%,-17.59%,7.00%,1.04%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",6257.82,40.80,2.28%,5055557,7188.21,0.70,11.96%,-30.80%,51.45%,114.17%,181.57%,131.56%,8.15%,1635.87%,273.09%,17.34%,,-1.75%,86.52%,11.30%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",86993.11,244.39,-0.56%,2445885,5703.38,0.43,-6.84%,10.80%,84.95%,97.95%,79.71%,69.72%,4.78%,18.05%,115.46%,32.15%,19.42%,1.55%,82.85%,4.55%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",9840.98,81.25,1.97%,1768296,2944.98,0.60,-6.10%,3.23%,73.57%,50.05%,30.08%,93.59%,7.08%,16.32%,57.82%,25.79%,20.57%,-0.89%,85.06%,10.19%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",4154.59,23.49,-5.32%,2192914,1938.95,1.13,-18.78%,9.31%,77.28%,75.82%,103.55%,,5.63%,140.97%,83.13%,43.18%,,4.72%,14.57%,10.32%
"SNOW","NYSE","Snowflake Inc","Technology","Software - Application",91894.06,265.13,-1.00%,3108068,8001.02,0.39,-1.81%,15.07%,70.42%,28.39%,20.87%,24.73%,4.45%,54.46%,33.81%,33.48%,44.34%,-1.66%,75.43%,6.84%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",1880.69,58.74,-8.75%,819492,1369.95,0.60,-14.72%,11.40%,149.85%,331.28%,280.19%,269.20%,8.31%,25.87%,39.38%,19.82%,26.43%,0.16%,72.92%,12.06%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",765.60,12.76,-4.92%,1307551,3422.36,0.38,-7.06%,9.43%,205.26%,172.65%,173.82%,132.42%,7.33%,55.10%,39.88%,11.71%,37.88%,-5.55%,48.74%,4.86%
"BRUN","NASD","Boost Run Inc","Technology","Software - Infrastructure",1833.83,24.00,-0.91%,1672953,1639.68,1.02,0.80%,-31.21%,67.36%,91.85%,89.87%,134.15%,10.02%,134.90%,-101.12%,,,181.22%,16.93%,9.74%
"CRWD","NASD","Crowdstrike Holdings Inc","Technology","Software - Infrastructure",186769.11,183.42,-2.65%,6491870,12265.46,0.53,-9.98%,7.75%,57.21%,64.55%,56.52%,58.97%,4.82%,32.03%,124.26%,25.57%,29.16%,,72.24%,2.91%
"OKTA","NASD","Okta Inc","Technology","Software - Infrastructure",23655.18,136.10,-0.43%,3495728,3717.68,0.94,-7.88%,15.18%,72.94%,53.02%,57.40%,42.32%,5.71%,9.89%,20.10%,11.19%,11.37%,4.34%,93.87%,5.21%
"PANW","NASD","Palo Alto Networks Inc","Technology","Software - Infrastructure",265388.45,325.63,-2.88%,5920064,8065.44,0.73,-8.01%,11.93%,79.71%,79.44%,76.78%,63.45%,5.20%,12.98%,-159.65%,31.15%,13.16%,11.04%,80.54%,3.10%
"QLYS","NASD","Qualys Inc","Technology","Software - Infrastructure",4709.92,133.74,-4.63%,748954,792.48,0.95,-15.12%,19.06%,50.76%,0.94%,0.63%,-4.70%,5.49%,7.53%,9.84%,10.60%,7.23%,2.00%,107.28%,10.53%
"TENB","NASD","Tenable Holdings Inc","Technology","Software - Infrastructure",3486.80,31.62,-3.69%,3702547,3708.14,1.00,-20.49%,15.99%,53.72%,41.60%,34.38%,-5.44%,7.90%,22.74%,106.28%,9.58%,14.53%,9.40%,115.76%,10.21%
"VRNS","NASD","Varonis Systems Inc","Technology","Software - Infrastructure",5141.38,44.78,-1.21%,1235445,2359.76,0.52,-4.72%,27.83%,78.19%,36.11%,36.52%,-13.57%,4.20%,-33.82%,-0.22%,27.39%,55.12%,-5.12%,98.26%,7.11%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2323.04,49.95,-3.31%,1544239,1207.20,1.28,-3.29%,54.84%,58.37%,64.58%,68.01%,10.83%,7.22%,22.11%,178.22%,7.54%,30.17%,-3.53%,115.09%,14.77%
