"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",5992.34,47.20,9.21%,2463912,3179.81,0.77,3.08%,35.81%,91.95%,130.02%,189.39%,309.01%,6.04%,-130.22%,62.53%,-2.61%,-8.96%,1.40%,98.60%,14.45%
"OSCR","NYSE","Oscar Health Inc","Healthcare","Healthcare Plans",9276.94,30.77,3.95%,3399765,7176.50,0.47,-0.97%,8.35%,87.17%,85.92%,114.13%,125.92%,6.84%,164.58%,124.38%,52.55%,,1.55%,55.51%,7.68%
"XMTR","NASD","Xometry Inc","Industrials","Industrial Distribution",5792.53,104.85,4.72%,795846,904.16,0.88,7.93%,12.40%,110.67%,69.80%,76.31%,201.29%,5.50%,86.60%,66.12%,35.88%,73.78%,0.61%,92.38%,7.08%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",2977.20,58.10,9.15%,3138233,3863.56,0.81,-25.32%,-13.48%,106.76%,191.08%,197.03%,136.42%,13.54%,37.62%,,47.64%,28.14%,12.37%,113.27%,17.87%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2498.06,71.00,13.89%,2291754,1133.96,2.02,-0.36%,-23.41%,95.14%,3636.84%,3636.84%,846.67%,10.79%,28.37%,49.08%,,15.30%,16.01%,26.99%,5.91%
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",1063.82,27.55,1.55%,2873711,2305.07,1.25,-11.50%,-28.42%,66.97%,41.50%,74.37%,,15.30%,-5.74%,-933.33%,46.00%,,-2.43%,21.24%,42.45%
"PRCH","NASD","Porch Group Inc","Financial","Insurance - Property & Casualty",1438.65,13.15,1.94%,971986,2050.57,0.47,-4.36%,6.22%,64.79%,55.07%,44.03%,-2.30%,4.88%,-42.86%,-159.92%,15.64%,,10.90%,73.21%,19.11%
"EVER","NASD","EverQuote Inc","Communication Services","Internet Content & Information",952.25,26.92,-2.25%,1075170,899.36,1.20,4.54%,33.53%,59.95%,8.72%,-0.30%,6.91%,5.44%,-20.10%,138.33%,14.54%,0.32%,7.88%,85.14%,18.65%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",989.48,26.05,-6.80%,2010744,2015.74,1.00,1.76%,60.90%,74.25%,61.20%,47.93%,-24.12%,7.47%,93.59%,-284.42%,0.01%,,-3.53%,68.10%,59.61%
"AMN","NYSE","AMN Healthcare Services Inc","Healthcare","Medical Care Facilities",1326.49,34.20,1.30%,573206,1086.71,0.53,5.23%,10.39%,67.16%,79.81%,117.01%,84.17%,5.58%,95.68%,5676.14%,99.90%,-1.99%,12.23%,112.06%,8.47%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",7814.28,66.05,3.45%,2895774,2913.91,0.99,8.47%,77.13%,74.97%,123.67%,143.55%,168.93%,5.21%,325.63%,146.86%,11.86%,,2.12%,85.02%,14.23%
"HPP","NYSE","Hudson Pacific Properties Inc","Real Estate","REIT - Office",807.92,14.57,-1.22%,533877,1127.94,0.47,-6.24%,-0.34%,71.21%,46.29%,34.53%,-17.40%,6.03%,77.36%,77.72%,-8.17%,39.19%,1.47%,115.25%,12.68%
"CBRL","NASD","Cracker Barrel Old Country Store Inc","Consumer Cyclical","Restaurants",1204.74,53.90,0.92%,1328543,1246.98,1.07,1.01%,13.86%,71.60%,56.21%,112.20%,-19.02%,4.65%,-109.18%,239.83%,-2.90%,-24.79%,-5.25%,96.18%,27.40%
"ACMR","NASD","ACM Research Inc","Technology","Semiconductor Equipment & Materials",6584.06,95.27,15.45%,1269196,1666.24,0.76,-3.67%,-13.29%,91.73%,77.68%,141.50%,213.39%,9.80%,24.05%,-18.69%,34.18%,39.81%,-2.28%,64.57%,5.63%
"AIP","NASD","Arteris Inc","Technology","Semiconductors",1580.01,34.22,11.54%,560569,1061.70,0.53,2.42%,-22.42%,51.22%,94.76%,120.77%,250.97%,8.16%,69.06%,12.07%,38.74%,,6.73%,61.05%,7.79%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",54814.55,319.79,3.46%,3874212,6055.45,0.64,-11.61%,-23.32%,81.91%,75.71%,92.23%,162.36%,8.21%,64.24%,148.21%,93.40%,48.55%,3.01%,71.38%,9.04%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",887747.87,544.43,8.11%,28900125,35579.15,0.81,-0.68%,1.31%,98.01%,134.84%,154.22%,246.77%,6.82%,79.61%,92.25%,37.85%,64.27%,0.31%,69.47%,2.56%
"ARM","NASD","Arm Holdings Plc ADR","Technology","Semiconductors",308272.73,289.73,7.46%,5106549,11091.90,0.46,3.04%,-34.07%,65.47%,173.90%,165.05%,78.93%,8.65%,22.71%,48.63%,20.06%,31.20%,0.86%,7.98%,1.63%
"CEVA","NASD","Ceva Inc","Technology","Semiconductors",1134.43,40.72,9.08%,433453,911.77,0.48,-6.46%,-18.10%,70.31%,77.58%,89.22%,72.84%,7.54%,26.33%,-15.07%,11.46%,34.19%,0.37%,91.10%,6.58%
"INTC","NASD","Intel Corp","Technology","Semiconductors",529991.69,105.45,8.64%,104389483,134174.14,0.78,-2.14%,-21.30%,60.50%,124.55%,185.77%,353.35%,7.25%,163.12%,-288.04%,7.18%,82.28%,3.10%,62.16%,2.98%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1096437.39,970.82,12.17%,48565299,51884.29,0.94,-1.25%,-14.39%,116.50%,167.63%,240.15%,757.39%,7.93%,783.32%,1372.09%,345.72%,172.07%,-0.59%,79.17%,2.82%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",7706.32,86.06,14.73%,3494985,5340.22,0.65,-7.05%,-3.04%,171.23%,345.91%,393.75%,440.58%,11.37%,333.14%,11.61%,43.00%,92.05%,-0.48%,85.53%,4.97%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",9335.39,278.17,10.12%,492380,1052.50,0.47,-9.81%,-13.52%,100.56%,146.45%,200.08%,272.53%,8.72%,150.15%,243.57%,106.23%,65.41%,-1.00%,80.96%,2.33%
"UMC","NYSE","United Micro Electronics ADR","Technology","Semiconductors",53301.33,21.19,4.38%,17343603,17435.09,0.99,-11.12%,-12.00%,67.64%,127.85%,169.59%,182.53%,5.57%,41.03%,116.06%,9.68%,34.11%,-17.59%,7.00%,1.04%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",6101.38,39.78,6.45%,4553519,7158.50,0.64,-4.70%,-38.71%,51.08%,117.50%,174.53%,127.97%,9.53%,1635.87%,273.09%,17.34%,,-1.75%,86.88%,11.30%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",90695.10,254.79,-3.20%,4240355,5719.42,0.74,-5.89%,14.26%,96.39%,114.07%,87.36%,75.39%,5.86%,18.03%,115.46%,32.15%,19.42%,1.55%,82.73%,4.55%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",10484.13,86.56,-4.28%,2425451,2887.06,0.84,-5.06%,4.64%,89.99%,52.15%,38.58%,106.34%,6.73%,16.32%,57.82%,25.79%,20.57%,-0.89%,85.02%,10.19%
"NAVN","NASD","Navan Inc","Technology","Software - Application",6770.30,26.62,-4.00%,3194038,4377.61,0.73,3.18%,21.50%,73.42%,79.99%,55.85%,,5.41%,,66.82%,39.86%,,0.21%,19.55%,10.98%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",4642.74,26.25,-6.28%,2185643,1895.97,1.15,-6.52%,22.89%,90.49%,89.12%,127.47%,,4.70%,140.97%,83.13%,43.18%,,4.72%,14.55%,10.32%
"SNOW","NYSE","Snowflake Inc","Technology","Software - Application",94181.62,271.73,-0.95%,3163650,8060.07,0.39,-1.53%,16.98%,80.62%,29.16%,23.87%,26.01%,5.16%,54.47%,33.81%,33.48%,44.34%,-1.66%,75.42%,6.84%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",2252.74,70.36,2.27%,1019531,1354.80,0.75,-7.14%,36.91%,191.59%,424.68%,355.40%,355.11%,8.11%,25.87%,39.38%,19.82%,26.43%,0.16%,72.73%,12.06%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",808.80,13.48,2.43%,1645044,3384.59,0.49,-18.55%,64.59%,226.39%,177.37%,189.27%,148.71%,9.05%,55.10%,39.88%,11.71%,37.88%,-5.55%,48.74%,4.86%
"BRUN","NASD","Boost Run Inc","Technology","Software - Infrastructure",1950.74,25.53,8.73%,1450859,1629.49,0.89,-0.43%,-30.44%,80.30%,102.62%,101.98%,148.83%,8.70%,134.90%,-101.12%,,,181.22%,16.93%,9.74%
"CRWD","NASD","Crowdstrike Holdings Inc","Technology","Software - Infrastructure",194640.26,191.15,-3.70%,9750440,12383.12,0.79,-9.29%,11.64%,76.52%,68.46%,63.11%,58.77%,6.30%,32.03%,124.26%,25.57%,29.16%,,72.25%,2.91%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",14240.49,136.45,14.58%,4390997,3611.90,1.22,8.04%,-21.25%,52.34%,158.62%,183.56%,368.26%,9.91%,-41.48%,-60.23%,22.40%,11.16%,39.04%,93.50%,13.62%
"FIVN","NASD","Five9 Inc","Technology","Software - Infrastructure",1931.70,25.23,-1.83%,1539370,3197.55,0.48,-1.37%,30.09%,55.36%,43.43%,25.84%,-7.55%,6.15%,9.88%,3234.38%,9.16%,13.13%,-2.72%,101.72%,11.45%
"GTLB","NASD","Gitlab Inc","Technology","Software - Infrastructure",5548.36,32.85,-3.58%,4120155,5932.92,0.69,-0.39%,23.68%,51.66%,-3.78%,-12.47%,-26.87%,6.93%,-15.36%,86.57%,23.15%,6.64%,2.34%,81.75%,13.32%
"OKTA","NASD","Okta Inc","Technology","Software - Infrastructure",24630.24,141.71,-4.51%,3722667,3716.22,1.00,-8.35%,20.29%,87.05%,58.25%,63.88%,47.83%,7.29%,9.89%,20.10%,11.19%,11.37%,4.34%,93.82%,5.21%
"PANW","NASD","Palo Alto Networks Inc","Technology","Software - Infrastructure",278852.24,342.15,-1.87%,6721426,8044.20,0.84,-3.04%,18.89%,101.79%,82.32%,85.75%,71.18%,5.14%,12.98%,-159.65%,31.15%,13.16%,11.04%,80.42%,3.10%
"QLYS","NASD","Qualys Inc","Technology","Software - Infrastructure",5063.50,143.78,-8.05%,1161689,789.01,1.47,-12.39%,29.18%,75.34%,6.84%,8.19%,3.06%,6.03%,7.53%,9.84%,10.60%,7.23%,2.00%,107.37%,10.53%
"RPD","NASD","Rapid7 Inc","Technology","Software - Infrastructure",709.08,10.61,-11.21%,3497430,2341.80,1.49,-18.20%,57.65%,81.99%,-16.06%,-30.20%,-53.20%,9.47%,-25.20%,-48.48%,-0.27%,-7.72%,-3.25%,93.17%,11.41%
"TENB","NASD","Tenable Holdings Inc","Technology","Software - Infrastructure",3759.17,34.09,-9.72%,5343480,3621.59,1.48,-20.07%,26.87%,74.64%,54.11%,44.88%,2.40%,8.15%,22.74%,106.28%,9.58%,14.53%,9.40%,115.89%,10.21%
"VRNS","NASD","Varonis Systems Inc","Technology","Software - Infrastructure",5302.12,46.18,-2.68%,1621759,2385.56,0.68,-4.17%,38.35%,89.18%,37.77%,40.79%,-11.41%,5.82%,-33.85%,-0.22%,27.39%,55.12%,-5.12%,98.25%,7.11%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2403.50,51.68,-2.69%,1571260,1199.87,1.31,31.90%,54.04%,62.16%,71.87%,73.83%,22.70%,7.55%,22.11%,178.22%,7.54%,30.24%,-3.53%,115.04%,14.77%
"NSP","NYSE","Insperity Inc","Industrials","Staffing & Employment Services",1950.83,51.11,-1.14%,730284,768.03,0.95,7.60%,41.11%,62.67%,9.70%,32.00%,-10.74%,5.22%,99.42%,-35.30%,1.72%,52.60%,6.85%,110.67%,12.32%
