"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"JPM","NYSE","JPMorgan Chase & Co","Financial","Banks - Diversified",957416.24,357.31,0.31%,6525071,9408.35,0.69,3.50%,8.59%,14.66%,18.69%,10.89%,19.79%,1.75%,23.10%,47.08%,18.09%,10.58%,-0.52%,75.08%,1.11%,4.59%,10.07%,14.82%
"EBC","NASD","Eastern Bankshares Inc","Financial","Banks - Regional",5443.42,23.55,1.95%,5837926,3053.25,1.91,2.66%,6.61%,18.05%,17.05%,27.78%,46.09%,2.29%,19.99%,-4.71%,26.31%,,-3.15%,74.36%,8.94%,4.02%,10.86%,18.73%
"FBP","NYSE","First Bancorp PR","Financial","Banks - Regional",4471.83,29.29,1.77%,1480259,1461.63,1.01,5.97%,11.12%,20.83%,40.21%,41.29%,37.45%,2.29%,10.25%,25.64%,4.70%,7.17%,-2.19%,98.64%,4.58%,7.18%,13.64%,29.78%
"HOMB","NYSE","Home Bancshares Inc","Financial","Banks - Regional",6340.50,31.48,1.61%,1544160,1793.82,0.86,3.48%,7.44%,17.55%,10.30%,13.32%,8.85%,1.48%,6.61%,-1.05%,5.42%,4.67%,1.04%,73.60%,5.20%,6.10%,11.48%,12.98%
"HOPE","NASD","Hope Bancorp Inc","Financial","Banks - Regional",1805.08,14.12,2.17%,1095827,1031.51,1.06,2.99%,3.90%,11.62%,19.86%,28.83%,36.16%,2.08%,125.51%,218.18%,18.22%,,3.71%,94.64%,4.70%,3.88%,7.96%,19.46%
"NWBI","NASD","Northwest Bancshares Inc","Financial","Banks - Regional",2326.40,15.90,3.18%,1812301,1162.93,1.56,2.91%,5.02%,17.87%,25.59%,32.50%,25.39%,1.34%,9.13%,37.04%,18.43%,,3.59%,69.93%,5.25%,4.16%,8.21%,21.11%
"WSBC","NASD","Wesbanco Inc","Financial","Banks - Regional",4027.47,42.01,2.51%,768638,1267.87,0.61,4.04%,8.27%,21.49%,20.37%,26.38%,30.51%,2.80%,5.29%,58.87%,1.03%,,0.90%,75.78%,7.38%,5.00%,12.64%,21.01%
"CCEP","NASD","Coca-Cola Europacific Partners Plc","Consumer Defensive","Beverages - Non-Alcoholic",49396.60,111.45,2.53%,2614907,1880.83,1.39,5.95%,9.71%,15.91%,24.46%,22.88%,13.54%,1.82%,8.98%,307.05%,1.72%,9.21%,-4.74%,35.42%,3.27%,5.34%,11.95%,17.08%
"KO","NYSE","Coca-Cola Co","Consumer Defensive","Beverages - Non-Alcoholic",379780.11,88.27,5.00%,34956446,17473.51,2.00,7.69%,6.83%,17.01%,21.65%,26.26%,29.64%,1.49%,8.94%,17.81%,12.75%,7.57%,0.09%,76.63%,1.12%,6.25%,8.19%,16.52%
"DYN","NASD","Dyne Therapeutics Inc","Healthcare","Biotechnology",4761.24,25.90,1.05%,2334360,2076.62,1.12,8.69%,23.69%,43.57%,43.89%,32.41%,178.20%,6.05%,12.02%,30.23%,,15.83%,4.01%,93.71%,15.95%,9.40%,26.02%,36.73%
"FTRE","NASD","Fortrea Holdings Inc","Healthcare","Biotechnology",1958.22,20.70,7.81%,3237932,1451.91,2.23,15.58%,17.28%,95.28%,21.34%,20.00%,201.31%,5.19%,87.48%,95.96%,-2.27%,44.60%,7.13%,106.32%,10.93%,14.18%,24.85%,53.37%
"HALO","NASD","Halozyme Therapeutics Inc","Healthcare","Biotechnology",9897.66,83.44,2.41%,2623535,1811.75,1.45,6.16%,11.32%,29.39%,19.43%,23.99%,44.54%,3.08%,91.43%,30.96%,42.23%,38.90%,-1.76%,105.97%,11.33%,5.91%,13.69%,19.92%
"INCY","NASD","Incyte Corp","Healthcare","Biotechnology",25957.69,129.93,9.30%,5918454,1754.37,3.37,10.68%,14.22%,35.75%,26.66%,31.55%,85.19%,2.75%,17.18%,83.74%,20.87%,11.89%,1.17%,104.92%,5.31%,11.04%,20.91%,29.06%
"RPRX","NASD","Royalty Pharma plc","Healthcare","Biotechnology",34535.65,59.97,2.11%,3138186,3711.45,0.85,2.65%,6.65%,20.79%,48.18%,55.20%,61.82%,1.87%,8.21%,23.61%,10.97%,9.52%,-0.00%,83.99%,2.92%,4.00%,7.62%,30.10%
"MAS","NYSE","Masco Corp","Industrials","Building Products & Equipment",16463.55,81.61,0.55%,6232550,2444.01,2.55,6.24%,2.05%,9.93%,18.98%,28.60%,20.90%,2.34%,8.16%,19.57%,6.50%,9.48%,-2.63%,101.75%,4.29%,3.37%,9.61%,19.28%
"MMM","NYSE","3M Co","Industrials","Conglomerates",94109.02,182.48,2.38%,5500982,3905.69,1.41,6.86%,11.26%,25.18%,14.39%,13.98%,20.01%,2.99%,10.35%,33.54%,2.46%,9.13%,0.01%,77.30%,2.12%,11.71%,14.70%,14.98%
"AAPL","NASD","Apple Inc","Technology","Consumer Electronics",4994875.98,340.08,0.94%,51576538,55282.93,0.93,3.77%,19.84%,27.08%,33.15%,25.09%,58.88%,2.18%,17.43%,22.04%,16.60%,13.08%,0.00%,66.05%,1.00%,6.29%,10.48%,22.86%
"V","NYSE","Visa Inc","Financial","Credit Services",690701.32,366.59,1.12%,10961918,8354.44,1.31,3.03%,9.03%,18.39%,11.60%,4.53%,3.13%,1.33%,14.71%,35.82%,17.05%,13.83%,-1.22%,79.91%,1.42%,3.13%,8.40%,11.10%
"IQV","NYSE","IQVIA Holdings Inc","Healthcare","Diagnostics & Research",40546.69,242.94,13.94%,5096359,1618.59,3.15,20.49%,27.10%,48.28%,1.47%,7.78%,22.85%,3.24%,7.50%,14.97%,8.56%,9.63%,-1.30%,100.61%,3.18%,17.00%,27.97%,23.40%
"OPK","NASD","Opko Health Inc","Healthcare","Diagnostics & Research",1245.90,1.65,33.06%,34500226,2914.16,11.84,36.36%,7.84%,37.50%,26.92%,30.95%,22.22%,4.14%,15.00%,94.11%,4.32%,29.53%,-0.55%,28.22%,9.03%,24.11%,21.11%,27.43%
"TGT","NYSE","Target Corp","Consumer Defensive","Discount Stores",65494.36,144.20,2.75%,4621374,4915.00,0.94,4.13%,2.71%,11.16%,38.71%,47.52%,35.49%,2.12%,11.03%,-24.50%,6.70%,7.77%,1.30%,86.63%,4.44%,6.69%,9.78%,27.11%
"ABBV","NYSE","Abbvie Inc","Healthcare","Drug Manufacturers - General",465019.90,263.20,2.45%,7055294,6898.45,1.02,2.77%,3.89%,33.35%,19.22%,15.19%,39.61%,1.89%,40.55%,-46.38%,12.43%,22.07%,0.84%,76.31%,1.28%,3.85%,11.85%,17.35%
"AMGN","NASD","AMGEN Inc","Healthcare","Drug Manufacturers - General",212159.31,393.10,4.48%,3371295,2716.09,1.24,7.33%,9.70%,15.56%,12.41%,20.10%,30.47%,2.22%,2.36%,4.57%,6.93%,3.79%,-1.58%,81.94%,2.39%,6.93%,11.63%,14.80%
"BMY","NYSE","Bristol-Myers Squibb Co","Healthcare","Drug Manufacturers - General",129875.73,63.60,1.66%,15051530,11822.24,1.27,4.38%,10.57%,10.07%,16.48%,17.91%,33.87%,2.10%,3.12%,103.45%,-6.36%,-4.20%,0.28%,82.54%,2.21%,7.09%,10.21%,15.09%
"JNJ","NYSE","Johnson & Johnson","Healthcare","Drug Manufacturers - General",642792.24,266.73,0.29%,10390365,8232.67,1.26,6.43%,4.74%,18.37%,20.43%,28.89%,60.47%,2.22%,8.28%,-0.92%,6.64%,9.95%,0.43%,76.10%,1.14%,3.60%,9.60%,18.33%
"MRK","NYSE","Merck & Co Inc","Healthcare","Drug Manufacturers - General",325572.28,131.82,0.81%,10087412,10240.98,0.99,4.40%,2.46%,19.59%,22.74%,25.23%,56.82%,1.83%,-69.22%,-185.47%,3.72%,5.65%,-0.39%,81.10%,1.19%,3.82%,8.21%,18.83%
"AMLX","NASD","Amylyx Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",2173.69,19.55,0.31%,3410844,1455.29,2.34,5.68%,9.89%,15.82%,30.25%,61.84%,144.68%,7.09%,5.60%,10.88%,,18.28%,1.27%,96.25%,13.24%,8.25%,22.34%,32.59%
"AMRX","NASD","Amneal Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic",5990.65,18.76,3.70%,1763455,1915.53,0.92,3.65%,8.88%,49.24%,38.25%,48.89%,129.62%,2.79%,17.12%,403.46%,3.90%,15.16%,4.29%,47.58%,4.96%,7.37%,19.85%,40.50%
"NBIX","NASD","Neurocrine Biosciences Inc","Healthcare","Drug Manufacturers - Specialty & Generic",18383.55,182.83,3.64%,1333102,1206.47,1.10,2.11%,8.49%,42.79%,35.92%,28.91%,36.74%,3.03%,65.77%,2382.36%,42.25%,39.17%,1.14%,102.12%,5.40%,4.70%,10.08%,25.82%
"VTRS","NASD","Viatris Inc","Healthcare","Drug Manufacturers - Specialty & Generic",20961.96,17.86,1.28%,9595749,10961.43,0.88,1.53%,9.37%,20.59%,35.61%,43.45%,92.87%,3.31%,4.13%,105.88%,8.50%,6.69%,1.79%,85.15%,4.11%,5.87%,8.92%,29.14%
"EA","NASD","Electronic Arts Inc","Communication Services","Electronic Gaming & Multimedia",52374.46,208.87,-0.10%,3708995,2072.76,1.79,-0.08%,1.76%,3.17%,2.19%,2.22%,37.42%,0.19%,2.99%,85.07%,13.65%,4.21%,-2.29%,81.03%,3.87%,0.79%,2.16%,3.08%
"CNK","NYSE","Cinemark Holdings Inc","Communication Services","Entertainment",4094.58,35.06,4.16%,3581872,2292.23,1.56,11.37%,4.84%,19.09%,48.18%,50.86%,24.19%,3.23%,104.00%,82.69%,18.94%,37.23%,-4.87%,104.89%,8.18%,12.89%,13.96%,27.23%
"IMAX","NYSE","Imax Corp","Communication Services","Entertainment",2593.49,47.29,4.83%,1586000,1269.10,1.25,24.94%,15.12%,27.40%,36.09%,27.95%,75.34%,6.45%,22.34%,33.48%,12.17%,16.37%,1.49%,96.97%,14.73%,18.26%,18.08%,27.19%
"SIRI","NASD","Sirius XM Holdings Inc","Communication Services","Entertainment",10664.12,31.68,1.47%,4018043,4979.49,0.81,4.59%,11.75%,19.32%,54.76%,58.44%,35.10%,2.59%,40.50%,26.85%,1.11%,17.31%,4.46%,78.32%,11.82%,3.93%,9.22%,32.10%
"PCAR","NASD","Paccar Inc","Industrials","Farm & Heavy Construction Machinery",72738.03,138.21,3.57%,5645857,3181.14,1.77,9.47%,14.53%,8.66%,13.18%,26.21%,39.08%,2.61%,14.06%,19.73%,-8.96%,16.13%,-0.93%,72.52%,2.88%,9.60%,15.48%,20.17%
"PFGC","NYSE","Performance Food Group Company","Consumer Defensive","Food Distribution",18148.59,115.53,1.08%,1404129,1698.68,0.83,4.70%,4.61%,30.29%,23.25%,28.48%,16.17%,2.32%,2.98%,-28.70%,6.43%,16.02%,-1.44%,101.19%,2.93%,2.79%,10.03%,20.44%
"SN","NYSE","SharkNinja Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances",22620.62,159.84,4.34%,1253399,2059.12,0.61,8.13%,10.16%,36.88%,29.72%,42.84%,33.19%,3.55%,16.81%,2.94%,15.55%,15.08%,2.35%,59.66%,9.69%,5.96%,17.83%,38.04%
"ACGL","NASD","Arch Capital Group Ltd","Financial","Insurance - Diversified",37203.01,106.48,2.50%,2042125,2303.95,0.89,5.90%,9.17%,10.51%,13.64%,11.01%,23.10%,2.46%,-5.86%,95.22%,-5.61%,2.25%,-3.16%,93.33%,2.59%,5.08%,10.80%,12.53%
"AFL","NYSE","Aflac Inc","Financial","Insurance - Life",65939.00,129.55,2.36%,1926014,2449.21,0.79,4.82%,7.82%,12.97%,18.92%,17.48%,28.42%,1.34%,-6.30%,3634.91%,27.90%,1.82%,-1.67%,58.80%,2.76%,5.53%,8.82%,14.57%
"MET","NYSE","Metlife Inc","Financial","Insurance - Life",62728.65,97.49,2.42%,4863454,3621.47,1.34,4.41%,13.43%,25.52%,26.33%,23.50%,25.53%,1.91%,11.59%,35.88%,2.72%,11.59%,-0.42%,78.12%,2.38%,5.85%,11.40%,22.65%
"MFC","NYSE","Manulife Financial Corp","Financial","Insurance - Life",74499.25,44.64,1.32%,1234771,2073.00,0.60,4.23%,10.80%,15.71%,20.26%,23.04%,41.89%,1.30%,2.35%,173.97%,6.83%,7.26%,-3.87%,49.27%,0.32%,5.58%,10.38%,20.97%
"PRU","NYSE","Prudential Financial Inc","Financial","Insurance - Life",43003.71,123.93,1.67%,1694204,1919.27,0.88,4.50%,14.48%,29.65%,13.72%,9.79%,19.45%,1.84%,-4.23%,-14.02%,15.26%,2.96%,0.33%,63.75%,3.55%,6.51%,13.31%,17.55%
"ALL","NYSE","Allstate Corp","Financial","Insurance - Property & Casualty",70126.61,272.42,4.27%,2355232,1759.01,1.34,8.21%,13.69%,27.18%,38.98%,30.88%,41.89%,1.66%,-10.10%,339.11%,2.97%,-9.35%,1.44%,84.77%,3.19%,8.40%,17.21%,27.88%
"ORI","NYSE","Old Republic International Corp","Financial","Insurance - Property & Casualty",10816.23,44.41,3.11%,1406207,1476.55,0.95,5.84%,7.71%,10.39%,14.64%,2.94%,30.69%,2.90%,-5.29%,60.91%,13.37%,2.08%,-3.49%,78.15%,4.09%,6.27%,11.01%,9.11%
"RLI","NYSE","RLI Corp","Financial","Insurance - Property & Casualty",5974.42,65.10,1.64%,1502360,1001.96,1.50,8.14%,13.10%,31.64%,15.82%,5.86%,4.90%,4.59%,-17.87%,35.66%,18.72%,-7.18%,2.37%,90.62%,8.44%,6.58%,16.65%,14.66%
"TRV","NYSE","Travelers Companies Inc","Financial","Insurance - Property & Casualty",82850.17,397.22,1.76%,2409328,1799.52,1.34,7.46%,21.34%,30.78%,41.00%,36.94%,55.83%,2.18%,23.46%,57.16%,0.31%,3.41%,-2.93%,88.28%,3.16%,12.21%,22.35%,33.01%
"WRB","NYSE","W.R. Berkley Corp","Financial","Insurance - Property & Casualty",28356.32,76.17,0.62%,1533770,2148.81,0.71,5.56%,6.88%,15.92%,14.75%,9.44%,14.51%,2.60%,11.78%,14.74%,86.10%,5.43%,-3.30%,61.48%,7.83%,5.34%,10.13%,10.02%
"MTG","NYSE","MGIC Investment Corp","Financial","Insurance - Specialty",6467.37,30.58,1.93%,1816970,2000.41,0.91,5.09%,9.84%,5.34%,15.44%,4.65%,19.73%,1.96%,-2.79%,0.69%,-2.99%,1.92%,-2.46%,102.00%,4.52%,6.21%,12.73%,11.94%
"AON","NYSE","Aon Plc","Financial","Insurance Brokers",81428.35,381.26,3.84%,1507961,1562.04,0.97,6.08%,15.99%,17.75%,12.51%,8.04%,3.28%,2.20%,12.03%,27.05%,6.00%,11.82%,1.21%,90.83%,2.15%,6.24%,12.84%,13.33%
"LTH","NYSE","Life Time Group Holdings Inc","Consumer Cyclical","Leisure",10157.37,45.63,4.27%,3262375,3078.30,1.06,7.92%,11.27%,74.36%,54.42%,71.67%,57.13%,2.65%,-8.17%,13.74%,11.71%,5.11%,4.92%,75.07%,6.08%,8.60%,21.59%,53.15%
"THC","NYSE","Tenet Healthcare Corp","Healthcare","Medical Care Facilities",22622.16,262.63,7.92%,1831009,1518.68,1.21,33.66%,38.96%,41.56%,38.28%,32.16%,67.79%,5.04%,22.70%,213.62%,6.77%,9.38%,-3.20%,96.24%,3.50%,28.00%,39.55%,31.68%
"IART","NASD","Integra Lifesciences Holdings Corp","Healthcare","Medical Devices",1537.26,19.76,1.18%,1166324,1045.35,1.12,3.95%,5.33%,84.85%,71.23%,59.10%,50.84%,4.48%,9.75%,81.86%,2.42%,8.52%,0.24%,96.71%,9.32%,5.88%,13.28%,48.81%
"BLFS","NASD","Biolife Solutions Inc","Healthcare","Medical Instruments & Supplies",1564.59,31.98,7.35%,2710643,1047.21,2.59,9.56%,11.55%,49.37%,28.23%,32.26%,43.86%,4.26%,158.86%,353.68%,14.87%,,2.97%,99.71%,6.09%,10.01%,18.32%,31.43%
"DINO","NYSE","HF Sinclair Corp","Energy","Oil & Gas Refining & Marketing",16098.59,89.30,-1.63%,4168597,2555.80,1.63,-2.61%,30.77%,44.50%,80.95%,93.79%,98.53%,4.38%,127.96%,13510.57%,11.82%,9.33%,-6.43%,82.52%,4.89%,8.12%,19.64%,48.87%
"SJM","NYSE","J.M. Smucker Co","Consumer Defensive","Packaged Foods",13150.60,123.04,1.64%,1682488,1761.45,0.96,6.30%,6.40%,29.07%,18.65%,25.79%,13.19%,2.54%,9.79%,153.00%,5.80%,7.75%,-2.13%,91.70%,5.34%,7.83%,11.68%,18.07%
"CCK","NYSE","Crown Holdings Inc","Consumer Cyclical","Packaging & Containers",13543.69,121.20,2.32%,1320130,1208.58,1.09,2.72%,9.56%,19.28%,16.11%,17.70%,19.43%,3.48%,7.91%,42.67%,16.70%,7.88%,-4.08%,103.24%,3.77%,6.38%,15.37%,17.57%
"SON","NYSE","Sonoco Products Co","Consumer Cyclical","Packaging & Containers",5987.48,60.56,3.20%,1274457,1290.21,0.99,10.69%,9.89%,20.52%,23.74%,38.77%,26.96%,3.75%,1.83%,178.77%,-1.24%,6.99%,1.45%,90.24%,10.82%,8.09%,15.76%,23.86%
"WPC","NYSE","W. P. Carey Inc","Real Estate","REIT - Diversified",16841.31,75.61,-0.79%,2011010,1498.35,1.34,0.51%,2.37%,4.43%,10.25%,17.48%,18.09%,1.38%,21.17%,39.54%,10.89%,11.28%,4.15%,79.66%,3.93%,3.18%,2.52%,7.49%
"AHR","NYSE","American Healthcare REIT Inc","Real Estate","REIT - Healthcare Facilities",12043.78,57.72,0.47%,3038838,3212.38,0.95,0.21%,13.18%,14.71%,24.85%,22.65%,55.96%,1.99%,35.88%,390.78%,20.38%,35.23%,6.34%,93.61%,10.69%,4.10%,12.56%,17.21%
"CTRE","NYSE","CareTrust REIT Inc","Real Estate","REIT - Healthcare Facilities",10094.54,42.73,-0.54%,1711357,2753.86,0.62,-1.54%,4.65%,10.24%,15.39%,18.17%,39.87%,2.14%,-4.66%,2.17%,47.78%,2.98%,-0.06%,99.88%,10.17%,2.48%,6.35%,11.61%
"DOC","NYSE","Healthpeak Properties Inc","Real Estate","REIT - Healthcare Facilities",16120.50,22.82,1.33%,7355402,8411.49,0.87,0.97%,5.89%,40.86%,28.49%,41.92%,32.21%,1.95%,229.66%,359.24%,7.12%,3.88%,4.20%,102.11%,3.49%,3.65%,9.67%,25.57%
"HR","NYSE","Healthcare Realty Trust Inc","Real Estate","REIT - Healthcare Facilities",7578.43,21.87,1.58%,8011981,4275.80,1.87,1.86%,6.68%,18.99%,29.72%,29.03%,39.66%,1.60%,100.88%,98.39%,-6.69%,,-2.39%,110.17%,5.47%,4.38%,6.75%,18.09%
"OHI","NYSE","Omega Healthcare Investors Inc","Real Estate","REIT - Healthcare Facilities",15378.49,51.64,0.47%,2647257,2253.96,1.17,2.06%,7.45%,10.65%,17.36%,16.46%,35.04%,1.44%,2.49%,39.25%,16.85%,2.40%,-0.04%,80.81%,4.47%,4.15%,8.38%,13.36%
"SBRA","NASD","Sabra Healthcare REIT Inc","Real Estate","REIT - Healthcare Facilities",5613.76,22.26,-0.58%,1853477,3108.72,0.60,1.00%,13.92%,9.74%,18.15%,17.53%,23.80%,3.86%,7.69%,-4.77%,19.96%,10.01%,2.55%,106.24%,10.10%,8.31%,12.41%,14.14%
"VTR","NYSE","Ventas Inc","Real Estate","REIT - Healthcare Facilities",48831.49,98.14,-1.97%,4729361,4272.81,1.11,0.53%,10.21%,15.87%,28.66%,26.83%,50.45%,1.87%,15.55%,9.43%,22.01%,33.21%,2.99%,105.38%,5.12%,3.98%,10.72%,19.04%
"WELL","NYSE","Welltower Inc","Real Estate","REIT - Healthcare Facilities",171939.59,243.57,-1.92%,4630097,3464.70,1.34,-1.14%,7.14%,15.99%,32.64%,31.23%,53.88%,2.10%,108.38%,9.29%,39.16%,42.79%,3.38%,101.35%,2.70%,1.98%,9.40%,19.93%
"DRH","NASD","Diamondrock Hospitality Co","Real Estate","REIT - Hotel & Motel",2680.91,13.07,1.24%,1660828,2210.89,0.75,0.77%,4.81%,27.76%,38.31%,45.87%,63.48%,1.92%,25.23%,56.38%,1.30%,9.01%,5.09%,112.70%,6.44%,6.05%,10.42%,31.58%
"HST","NASD","Host Hotels & Resorts Inc","Real Estate","REIT - Hotel & Motel",17443.87,25.47,2.00%,12169024,9333.49,1.30,4.21%,4.66%,25.61%,40.03%,47.93%,61.25%,2.45%,17.73%,101.77%,3.20%,-2.17%,-1.35%,104.79%,5.91%,7.05%,8.77%,30.80%
"PK","NYSE","Park Hotels & Resorts Inc","Real Estate","REIT - Hotel & Motel",3058.69,15.19,1.06%,4449112,5113.99,0.87,0.86%,2.77%,35.26%,36.23%,45.22%,36.23%,2.68%,133.32%,117.24%,-1.27%,,-2.42%,99.42%,20.08%,4.55%,9.97%,30.51%
"RLJ","NYSE","RLJ Lodging Trust","Real Estate","REIT - Hotel & Motel",1898.07,12.43,-0.40%,1383617,2336.28,0.59,1.55%,3.33%,54.41%,63.77%,66.85%,59.77%,2.80%,-210.13%,-113.21%,3.61%,,-0.36%,87.30%,8.47%,5.13%,12.75%,46.06%
"CUBE","NYSE","CubeSmart","Real Estate","REIT - Industrial",9664.41,42.50,0.52%,3677951,2118.88,1.74,3.89%,2.98%,8.86%,12.88%,17.89%,3.91%,1.81%,0.50%,-6.68%,3.26%,1.69%,1.72%,99.67%,3.84%,3.79%,4.75%,9.28%
"PSA","NYSE","Public Storage","Real Estate","REIT - Industrial",5981.96,330.47,1.99%,1780313,1023.80,1.74,6.69%,1.87%,8.18%,18.55%,27.35%,15.55%,2.16%,13.18%,33.10%,2.92%,5.15%,3.22%,81.18%,3.95%,3.09%,4.86%,12.58%
"CDP","NYSE","COPT Defense Properties","Real Estate","REIT - Office",8645.31,38.24,-0.08%,1117127,1039.13,1.08,1.73%,5.29%,18.32%,25.91%,37.55%,36.82%,1.80%,-0.41%,19.22%,3.94%,5.28%,4.09%,115.88%,6.08%,2.83%,9.89%,21.52%
"HIW","NYSE","Highwoods Properties Inc","Real Estate","REIT - Office",3709.58,33.64,-0.59%,1757853,1800.45,0.98,1.69%,12.51%,39.70%,28.30%,30.29%,13.15%,2.48%,-26.51%,-68.51%,6.59%,-17.98%,1.48%,107.99%,9.41%,4.15%,13.50%,26.97%
"JAN","NYSE","Janus Living Inc","Real Estate","REIT - Residential",9119.66,31.65,0.16%,1391487,1296.35,1.07,3.26%,12.04%,27.36%,,34.68%,,2.81%,353.85%,,,63.55%,35.39%,25.23%,6.46%,5.87%,13.89%,19.09%
"CURB","NYSE","Curbline Properties Corp","Real Estate","REIT - Retail",3609.29,31.65,0.35%,2089409,1157.98,1.80,-0.31%,-0.03%,11.72%,32.82%,36.36%,35.60%,2.40%,-58.21%,-67.10%,50.09%,,12.58%,108.11%,16.89%,2.70%,5.28%,20.09%
"KIM","NYSE","Kimco Realty Corp","Real Estate","REIT - Retail",17695.99,26.24,-0.53%,5751513,4783.74,1.20,0.54%,1.35%,9.88%,25.85%,29.45%,21.76%,1.33%,0.15%,26.70%,3.94%,3.99%,1.80%,99.87%,5.26%,2.66%,5.14%,16.16%
"MAC","NYSE","Macerich Co","Real Estate","REIT - Retail",7818.40,26.51,1.45%,2451978,3502.74,0.70,3.35%,2.63%,22.73%,46.87%,43.61%,52.97%,1.85%,84.03%,-17.13%,-3.20%,,-0.13%,93.94%,8.00%,4.34%,9.20%,30.79%
"SKT","NYSE","Tanger Inc","Real Estate","REIT - Retail",4837.42,42.11,0.74%,1308465,1013.90,1.29,0.41%,4.00%,14.52%,28.93%,26.19%,35.84%,1.80%,7.41%,45.77%,11.12%,11.37%,-0.46%,93.27%,5.06%,3.83%,8.21%,18.62%
"SPG","NYSE","Simon Property Group Inc","Real Estate","REIT - Retail",76759.43,236.70,2.17%,1717121,1900.82,0.90,4.37%,4.32%,17.59%,27.72%,27.87%,43.21%,1.43%,-52.71%,-13.10%,19.29%,-17.98%,0.93%,93.92%,3.19%,5.04%,9.33%,20.74%
