"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",2981.34,45.57,-14.69%,9151824,10493.43,0.87,-27.15%,-58.85%,-27.59%,111.85%,178.72%,1806.69%,12.96%,172.68%,84.63%,39.10%,,5.46%,60.80%,17.96%
"ITG","NASD","ITG Inc","Industrials","Engineering & Construction",512.50,10.58,-15.43%,507872,1050.09,0.48,-26.32%,,,,-41.22%,,9.39%,,,,,,,
"EROC","NYSE","ERock Inc","Industrials","Specialty Industrial Machinery",2226.91,10.15,-15.84%,1920718,2872.86,0.67,-26.24%,-37.11%,,,-49.50%,,8.13%,,,,,,,22.09%
"OUST","NASD","Ouster Inc","Technology","Electronic Components",2237.47,35.14,-7.40%,5038999,4898.71,1.03,-26.07%,-22.22%,43.78%,29.62%,62.38%,21.05%,10.89%,-1237.10%,32.66%,48.87%,,-0.71%,45.88%,11.04%
"IBM","NYSE","International Business Machines Corp","Technology","Information Technology Services",205881.86,219.05,3.72%,22358176,10470.07,2.14,-25.82%,-18.48%,-10.52%,-27.74%,-26.05%,-22.30%,5.05%,5.87%,14.44%,9.46%,7.61%,-0.22%,66.19%,3.65%
"STI","NASD","Solidion Technology Inc","Industrials","Electrical Equipment & Parts",53.18,6.26,-11.46%,160507,2892.33,0.06,-25.56%,-70.05%,-11.71%,-25.65%,-11.71%,46.26%,8.73%,,-106.04%,,,-46.49%,1.23%,14.36%
"ASTS","NASD","AST SpaceMobile Inc","Technology","Communication Equipment",21350.73,55.01,-17.04%,52673951,22275.04,2.36,-25.54%,-37.18%,-36.70%,-40.67%,-24.26%,4.52%,6.39%,-74.75%,-221.95%,1952.23%,,-0.05%,41.61%,24.95%
"CLRO","NASD","ClearOne Inc","Technology","Communication Equipment",19.29,7.21,-6.24%,187134,3407.07,0.05,-25.28%,107.18%,156.58%,3.15%,41.65%,-17.79%,45.80%,,88.11%,-100.00%,,1.12%,4.57%,2.45%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1379.58,17.26,-14.77%,10727650,12392.57,0.87,-24.96%,-1.37%,129.22%,129.52%,136.11%,245.89%,12.44%,64.14%,18.77%,-4.86%,57.30%,3.93%,31.77%,12.89%
"GMTL","AMEX","Guardian Metal Resources Plc ADR","Basic Materials","Other Precious Metals & Mining",369.34,9.48,-3.17%,415753,243.78,1.71,-24.82%,-38.44%,-47.68%,,-29.78%,,10.66%,-136.67%,-238.10%,,,71.65%,14.61%,
"FLY","NASD","Firefly Aerospace Inc","Industrials","Aerospace & Defense",3125.40,19.03,-9.12%,5020651,7117.19,0.71,-24.72%,-42.96%,-49.42%,-31.96%,-14.93%,,6.57%,-40.29%,-20.35%,44.80%,28.25%,7.22%,20.36%,13.94%
"ALOY","NASD","REalloys Inc","Basic Materials","Other Industrial Metals & Mining",673.38,9.79,-9.69%,2355656,2352.10,1.00,-24.58%,-36.43%,-23.58%,-2.00%,20.94%,3.43%,8.29%,-51.25%,-746.70%,20.26%,70.76%,56.32%,4.11%,11.78%
"SPIR","NYSE","Spire Global Inc","Industrials","Specialty Business Services",488.66,12.15,-10.86%,1708301,1522.83,1.12,-24.25%,-34.11%,-40.85%,14.73%,62.00%,8.39%,8.04%,41.37%,-0.73%,-33.68%,,5.96%,36.49%,13.23%
"KYTX","NASD","Kyverna Therapeutics Inc","Healthcare","Biotechnology",452.32,7.44,-4.37%,1732463,1189.88,1.46,-24.16%,-8.71%,-20.85%,-14.09%,-20.85%,82.80%,9.61%,21.29%,36.35%,,13.10%,0.86%,43.10%,19.16%
"SNDK","NASD","Sandisk Corp","Technology","Computer Hardware",208966.50,1411.08,-12.63%,16995680,13192.13,1.29,-24.06%,-33.06%,58.24%,261.99%,494.44%,3311.70%,10.09%,2129.34%,272.72%,251.03%,,-4.46%,79.66%,4.93%
"CUE","NASD","Cue Biopharma Inc","Healthcare","Biotechnology",116.73,27.79,-2.46%,192969,544.70,0.35,-23.88%,7.71%,27.89%,164.21%,203.32%,8.22%,16.70%,20.95%,78.25%,1250.59%,,-1.08%,16.97%,9.06%
"AEVA","NASD","Aeva Technologies Inc","Technology","Software - Infrastructure",1132.90,16.77,-10.17%,1900221,2278.60,0.83,-23.85%,-37.57%,12.36%,-15.70%,26.32%,-39.13%,9.23%,3.31%,12.55%,85.93%,13.44%,-0.89%,56.65%,10.30%
"CIFR","NASD","Cipher Digital Inc","Technology","Information Technology Services",7248.35,17.72,-10.82%,18840280,25203.25,0.75,-23.82%,-31.92%,-1.56%,-2.90%,20.05%,182.62%,10.17%,57.79%,-161.05%,-28.84%,,0.51%,61.57%,16.11%
"TMS","NASD","Teamshares Inc","Financial","Financial Conglomerates",459.99,6.39,-8.06%,27638,281.68,0.10,-23.47%,-35.52%,-38.79%,-38.02%,-37.96%,-37.35%,9.96%,,97.95%,,,,39.54%,0.02%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",54805.97,319.74,-8.81%,4619151,6039.30,0.76,-23.41%,-17.85%,85.80%,77.08%,92.20%,247.77%,9.07%,64.06%,148.21%,93.40%,48.52%,3.00%,71.49%,9.04%
"VOYG","NYSE","Voyager Technologies Inc","Industrials","Aerospace & Defense",1483.33,25.03,-5.90%,2185740,2400.13,0.91,-23.31%,-37.91%,-16.32%,-19.88%,-4.25%,-41.41%,9.14%,-48.39%,-27.15%,2.14%,33.64%,18.77%,63.48%,20.62%
"NTLA","NASD","Intellia Therapeutics Inc","Healthcare","Biotechnology",1657.11,11.86,-9.05%,6504577,6886.67,0.94,-23.19%,-20.51%,-20.62%,1.02%,31.92%,-0.84%,7.78%,16.26%,26.48%,-9.50%,47.92%,4.27%,76.28%,36.87%
"QNT","NASD","Quantinuum Inc","Technology","Software - Application",14750.07,56.52,-6.59%,1286932,4561.08,0.28,-23.11%,-2.40%,,,-16.88%,,9.87%,,,,,2.06%,1.81%,15.44%
"DSC","NASD","DSC Holdings Ltd ADR","Technology","Software - Infrastructure",176.60,5.27,-7.38%,62133,198.78,0.31,-23.07%,,,,-67.06%,,16.85%,,98.22%,-14.19%,,124.52%,0.03%,
"APPS","NASD","Digital Turbine Inc","Technology","Software - Application",1043.68,8.63,-11.31%,2398789,5774.99,0.42,-23.02%,-12.21%,154.57%,67.90%,72.60%,65.96%,8.50%,35.71%,65.79%,19.64%,,1.57%,60.95%,9.21%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",823.80,13.73,-8.34%,2321051,3290.41,0.71,-22.99%,69.30%,259.42%,177.94%,194.64%,162.02%,9.48%,47.07%,39.88%,11.71%,37.88%,-5.61%,48.63%,4.86%
"SG","NYSE","Sweetgreen Inc","Consumer Cyclical","Restaurants",739.11,6.22,-7.44%,6785575,5340.06,1.27,-22.92%,-29.80%,-5.61%,-19.43%,-7.99%,-52.41%,9.19%,90.58%,590.35%,-2.88%,19.16%,-4.06%,80.05%,22.13%
"INFQ","NYSE","Infleqtion Inc","Technology","Software - Infrastructure",1976.86,9.06,-8.21%,13304653,17319.20,0.77,-22.89%,-38.87%,-39.60%,-49.83%,-41.92%,-10.47%,8.11%,43.48%,-63925.00%,,12.16%,-14.47%,15.19%,11.69%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",164906.82,188.30,-8.71%,34550984,42238.89,0.82,-22.60%,-39.04%,39.90%,126.73%,121.58%,165.77%,6.32%,42.69%,-81.00%,27.57%,47.04%,-5.00%,78.04%,3.92%
"WULF","NASD","TeraWulf Inc","Financial","Capital Markets",8909.68,17.98,-7.18%,36363951,31466.65,1.16,-22.50%,-36.17%,-8.59%,27.16%,56.48%,242.48%,8.92%,18.99%,-530.69%,-1.14%,,13.52%,80.71%,30.54%
"NUCL","NASD","Eagle Nuclear Energy Corp","Energy","Uranium",162.10,5.48,-7.90%,415212,499.10,0.83,-22.38%,-40.56%,-42.44%,-54.11%,-53.83%,-53.76%,11.86%,,-217.02%,,,44.91%,12.85%,9.24%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",6662.22,74.40,-16.25%,3817207,5348.21,0.71,-22.34%,-16.18%,238.03%,305.67%,326.85%,410.29%,10.63%,333.14%,11.61%,43.00%,92.05%,-0.17%,85.75%,4.97%
"CELC","NASD","Celcuity Inc","Healthcare","Biotechnology",4305.57,88.29,-3.52%,3362610,1527.24,2.20,-22.22%,0.06%,-28.49%,-15.28%,-11.48%,537.01%,9.35%,-11.25%,-12.91%,,,-4.08%,89.80%,28.19%
"RFIL","NASD","RF Industries Ltd","Industrials","Electrical Equipment & Parts",142.80,13.16,-8.10%,316166,305.85,1.03,-21.95%,-27.37%,1.23%,97.60%,127.68%,90.72%,8.63%,72.50%,434.35%,9.42%,,6.47%,41.52%,5.74%
"CRDO","NASD","Credo Technology Group Holding Ltd","Technology","Semiconductors",38781.81,207.97,-8.28%,7967499,8327.01,0.96,-21.71%,-19.83%,23.53%,28.87%,44.53%,105.52%,7.55%,76.61%,336.83%,157.02%,47.63%,-1.15%,74.77%,3.19%
"IONQ","NYSE","IonQ Inc","Technology","Computer Hardware",13101.77,35.10,-6.42%,24323896,30121.03,0.81,-21.60%,-42.63%,-18.84%,-28.28%,-21.77%,-19.38%,6.65%,79.52%,1570.07%,754.72%,-4.61%,2.21%,55.42%,12.00%
"BTDR","NASD","Bitdeer Technologies Group","Technology","Software - Application",2733.63,11.23,-10.62%,7521140,9528.95,0.79,-21.60%,-38.67%,-10.90%,-12.02%,0.22%,-16.78%,9.42%,-51.78%,-138.15%,169.41%,-9.13%,39.78%,47.36%,37.80%
"BRUN","NASD","Boost Run Inc","Technology","Software - Infrastructure",1819.31,23.81,-7.21%,1411060,1617.81,0.87,-21.16%,-36.44%,76.50%,87.48%,88.37%,132.75%,8.86%,134.90%,-101.12%,,,397.45%,16.98%,11.75%
"EWTX","NASD","Edgewise Therapeutics Inc","Healthcare","Biotechnology",4108.97,38.19,-6.47%,690518,1470.20,0.47,-21.01%,8.46%,13.32%,53.07%,53.90%,179.99%,7.03%,-21.68%,-6.69%,,-1.23%,-3.54%,86.15%,13.19%
"STRO","NASD","Sutro Biopharma Inc","Healthcare","Biotechnology",393.22,23.73,-8.73%,297552,346.36,0.86,-20.87%,-21.42%,-20.29%,123.24%,105.10%,213.56%,7.98%,62.06%,67.82%,-16.53%,31.48%,40.99%,76.91%,9.53%
"ADUR","NASD","Aduro Clean Technologies Inc","Industrials","Pollution & Treatment Controls",432.35,12.78,-5.40%,1570724,495.24,3.17,-20.82%,-13.71%,17.25%,-2.67%,23.36%,5.71%,8.95%,-20.35%,48.28%,-100.00%,12.41%,-8.67%,2.29%,9.45%
"CRML","NASD","Critical Metals Corp","Basic Materials","Other Industrial Metals & Mining",985.62,6.71,-10.17%,7718975,11372.22,0.68,-20.78%,-35.97%,-24.52%,-50.37%,-3.31%,63.66%,6.26%,-140.74%,-493.10%,,,3.22%,15.61%,31.52%
"BEAM","NASD","Beam Therapeutics Inc","Healthcare","Biotechnology",2920.74,28.39,-7.94%,4163471,2273.55,1.83,-20.74%,-8.77%,-7.46%,-17.83%,2.42%,41.45%,6.92%,-442.61%,26.46%,324.87%,,2.71%,96.56%,24.56%
"ACMR","NASD","ACM Research Inc","Technology","Semiconductor Equipment & Materials",5811.42,84.09,-8.56%,1219232,1693.93,0.72,-20.70%,-11.68%,68.89%,63.89%,113.16%,183.51%,8.60%,24.05%,-18.69%,34.18%,39.81%,-0.74%,64.64%,5.63%
"SVCO","NASD","Silvaco Group Inc","Technology","Software - Application",293.77,8.97,-13.83%,541115,530.14,1.02,-20.69%,-26.78%,7.81%,103.40%,121.48%,107.64%,6.70%,116.55%,72.19%,25.99%,,5.98%,24.72%,7.61%
"AUGO","NASD","Aura Minerals Inc","Basic Materials","Gold",4211.25,50.26,-8.47%,1258911,998.33,1.26,-20.69%,-24.06%,-52.14%,-12.45%,-0.31%,107.26%,7.52%,268.77%,212.46%,136.46%,68.85%,-0.80%,28.29%,12.50%
"ASTC","NASD","Astrotech Corp","Technology","Scientific & Technical Instruments",15.13,7.53,-5.16%,61174,4284.61,0.01,-20.57%,-55.47%,142.90%,108.88%,117.63%,31.64%,10.16%,,-2.97%,-35.77%,,-15.76%,5.62%,9.34%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",43226.00,171.77,-13.90%,28103690,17402.39,1.61,-20.55%,-33.95%,3.00%,62.92%,105.21%,222.21%,9.53%,-35.86%,521.40%,621.52%,8.30%,15.40%,50.40%,30.20%
"LUNR","NASD","Intuitive Machines Inc","Industrials","Aerospace & Defense",2916.76,13.44,-9.49%,13350385,13986.55,0.95,-20.47%,-47.83%,-43.72%,-23.51%,-17.19%,19.79%,5.81%,56.85%,-135.53%,198.65%,,16.23%,72.09%,26.54%
"GSIT","NASD","GSI Technology Inc","Technology","Semiconductors",205.95,5.39,-12.30%,1188870,1751.19,0.68,-20.46%,-33.27%,-15.20%,-29.88%,-13.29%,5.18%,6.00%,,-52.58%,7.41%,,10.68%,26.01%,13.32%
"AGX","NYSE","Argan Inc","Industrials","Engineering & Construction",7675.68,547.51,-10.13%,399964,330.78,1.21,-20.36%,-20.52%,-9.72%,74.32%,74.74%,156.75%,5.50%,24.11%,103.05%,50.24%,26.23%,7.04%,107.69%,6.74%
"WATT","NASD","Energous Corp","Technology","Communication Equipment",83.40,15.16,-10.19%,342161,362.86,0.94,-20.21%,-38.22%,-31.50%,192.10%,279.95%,29.31%,7.15%,68.58%,87.99%,798.54%,,17.37%,18.13%,14.36%
"FBYD","NASD","Falcon's Beyond Global Inc","Industrials","Conglomerates",1484.00,12.24,-2.31%,133304,125.11,1.07,-20.21%,-17.41%,13.33%,33.62%,-18.45%,94.90%,21.00%,,137.63%,214.75%,,0.12%,5.39%,4.74%
"ARM","NASD","Arm Holdings Plc ADR","Technology","Semiconductors",278778.65,262.01,-5.41%,9731382,11059.71,0.88,-20.09%,-36.49%,64.43%,142.96%,139.69%,70.25%,7.93%,22.82%,48.63%,20.06%,31.13%,0.80%,8.00%,1.63%
"QBTS","NYSE","D-Wave Quantum Inc","Technology","Computer Hardware",6267.93,16.92,-7.39%,18747824,33444.25,0.56,-20.04%,-35.57%,-18.69%,-41.29%,-35.30%,0.06%,6.23%,-13.49%,-164.55%,-80.95%,-13.27%,1.28%,47.65%,17.69%
