"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"UCTT","NASD","Ultra Clean Hldgs Inc","Technology","Semiconductor Equipment & Materials",4713.70,105.15,14.59%,1573364,1328.50,1.18,1.33%,-13.30%,32.35%,140.34%,315.12%,321.95%,12.73%,146.77%,-256.27%,2.91%,89.64%,6.04%,101.57%,7.41%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",887747.87,544.43,8.11%,28900125,35579.15,0.81,-0.68%,1.31%,98.01%,134.84%,154.22%,246.77%,6.82%,79.61%,92.25%,37.85%,64.27%,0.31%,69.47%,2.56%
"ARM","NASD","Arm Holdings Plc ADR","Technology","Semiconductors",308272.73,289.73,7.46%,5106549,11091.90,0.46,3.04%,-34.07%,65.47%,173.90%,165.05%,78.93%,8.65%,22.71%,48.63%,20.06%,31.20%,0.86%,7.98%,1.63%
"ASX","NYSE","ASE Technology Holding CoLtd ADR","Technology","Semiconductors",87779.54,40.01,8.43%,8622573,10645.88,0.81,-0.87%,-1.36%,36.65%,106.13%,148.51%,281.77%,5.80%,89.01%,94.89%,21.87%,54.51%,7.45%,7.31%,0.83%
"INTC","NASD","Intel Corp","Technology","Semiconductors",529991.69,105.45,8.64%,104389483,134174.14,0.78,-2.14%,-21.30%,60.50%,124.55%,185.77%,353.35%,7.25%,163.12%,-288.04%,7.18%,82.28%,3.10%,62.16%,2.98%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",182124.39,207.96,6.68%,21892778,42285.66,0.52,-6.51%,-33.04%,40.67%,158.46%,144.72%,184.64%,7.97%,42.61%,-81.00%,27.57%,47.66%,-3.95%,77.91%,3.92%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1096437.39,970.82,12.17%,48565299,51884.29,0.94,-1.25%,-14.39%,116.50%,167.63%,240.15%,757.39%,7.93%,783.32%,1372.09%,345.72%,172.07%,-0.59%,79.17%,2.82%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",7706.32,86.06,14.73%,3494985,5340.22,0.65,-7.05%,-3.04%,171.23%,345.91%,393.75%,440.58%,11.37%,333.14%,11.61%,43.00%,92.05%,-0.48%,85.53%,4.97%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",9335.39,278.17,10.12%,492380,1052.50,0.47,-9.81%,-13.52%,100.56%,146.45%,200.08%,272.53%,8.72%,150.15%,243.57%,106.23%,65.41%,-1.00%,80.96%,2.33%
"UMC","NYSE","United Micro Electronics ADR","Technology","Semiconductors",53301.33,21.19,4.38%,17343603,17435.09,0.99,-11.12%,-12.00%,67.64%,127.85%,169.59%,182.53%,5.57%,41.03%,116.06%,9.68%,34.11%,-17.59%,7.00%,1.04%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",6101.38,39.78,6.45%,4553519,7158.50,0.64,-4.70%,-38.71%,51.08%,117.50%,174.53%,127.97%,9.53%,1635.87%,273.09%,17.34%,,-1.75%,86.88%,11.30%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",90695.10,254.79,-3.20%,4240355,5719.42,0.74,-5.89%,14.26%,96.39%,114.07%,87.36%,75.39%,5.86%,18.03%,115.46%,32.15%,19.42%,1.55%,82.73%,4.55%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3244.24,20.73,1.27%,4748643,7853.20,0.60,-0.81%,15.81%,-18.42%,129.57%,103.63%,189.93%,8.82%,151.08%,51.10%,19.76%,55.47%,18.63%,88.89%,17.45%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",2252.74,70.36,2.27%,1019531,1354.80,0.75,-7.14%,36.91%,191.59%,424.68%,355.40%,355.11%,8.11%,25.87%,39.38%,19.82%,26.43%,0.16%,72.73%,12.06%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",808.80,13.48,2.43%,1645044,3384.59,0.49,-18.55%,64.59%,226.39%,177.37%,189.27%,148.71%,9.05%,55.10%,39.88%,11.71%,37.88%,-5.55%,48.74%,4.86%
"BRUN","NASD","Boost Run Inc","Technology","Software - Infrastructure",1950.74,25.53,8.73%,1450859,1629.49,0.89,-0.43%,-30.44%,80.30%,102.62%,101.98%,148.83%,8.70%,134.90%,-101.12%,,,181.22%,16.93%,9.74%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",14240.49,136.45,14.58%,4390997,3611.90,1.22,8.04%,-21.25%,52.34%,158.62%,183.56%,368.26%,9.91%,-41.48%,-60.23%,22.40%,11.16%,39.04%,93.50%,13.62%
