"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"LQDA","NASD","Liquidia Corp","Healthcare","Drug Manufacturers - Specialty & Generic",7917.27,89.03,2.29%,1586384,1916.97,0.83,18.28%,20.25%,140.23%,122.66%,158.13%,401.58%,8.59%,514.50%,216.05%,4158.49%,,3.87%,67.43%,17.87%
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1862.36,23.30,3.69%,11681292,12495.15,0.93,34.99%,6.78%,97.46%,149.20%,218.74%,295.59%,13.04%,64.40%,18.77%,-4.86%,57.30%,3.83%,31.82%,13.62%
"MEI","NYSE","Methode Electronics Inc","Technology","Electronic Components",568.61,16.03,-2.43%,518994,978.22,0.53,4.50%,19.63%,107.11%,112.32%,141.42%,134.36%,6.50%,53.47%,101.43%,15.95%,,0.69%,89.69%,5.62%
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",6101.52,48.06,2.15%,2983163,3154.14,0.95,8.05%,50.80%,110.51%,111.90%,194.67%,252.86%,6.94%,-130.22%,62.53%,-2.61%,-5.68%,1.40%,98.57%,14.45%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",2993.09,58.41,-1.33%,3067813,3895.91,0.79,-11.46%,-12.77%,111.78%,188.59%,198.62%,134.58%,9.84%,37.62%,,47.64%,28.14%,12.37%,121.99%,17.87%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2469.04,70.18,-0.45%,1190433,1178.29,1.01,6.97%,-16.81%,72.00%,3593.42%,3593.42%,835.67%,12.63%,40.15%,49.08%,,6.97%,16.01%,26.99%,5.91%
"ACHC","NASD","Acadia Healthcare Company Inc","Healthcare","Medical Care Facilities",3127.80,34.01,-2.21%,1951750,3073.41,0.64,1.19%,38.59%,21.42%,137.33%,139.68%,48.06%,4.45%,-24.66%,-50.33%,7.57%,0.55%,14.10%,139.63%,26.21%
"AEHR","NASD","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",2874.81,88.51,-5.38%,1930129,2619.15,0.74,5.12%,-13.56%,-9.09%,203.12%,338.39%,299.05%,14.21%,2000.00%,143.11%,33.69%,,3.67%,69.84%,13.58%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",3462.85,52.93,-0.09%,4841993,9871.02,0.49,16.15%,-32.06%,-39.12%,167.59%,223.73%,2000.40%,11.86%,172.68%,84.63%,39.10%,,5.52%,60.75%,17.96%
"ICHR","NASD","Ichor Holdings Ltd","Technology","Semiconductor Equipment & Materials",3278.20,94.02,-1.37%,549573,1184.81,0.46,12.28%,1.97%,43.50%,182.51%,410.15%,337.10%,9.06%,499.38%,46.83%,4.75%,125.29%,-7.47%,93.36%,4.95%
"UCTT","NASD","Ultra Clean Hldgs Inc","Technology","Semiconductor Equipment & Materials",4507.93,100.56,-0.89%,560087,1348.01,0.42,8.60%,-9.92%,28.54%,113.05%,297.00%,309.45%,9.84%,146.77%,-256.27%,2.91%,89.64%,6.04%,101.51%,7.41%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",880018.83,539.69,-2.29%,26824888,35027.41,0.77,7.74%,3.82%,77.85%,116.05%,152.00%,240.18%,6.18%,79.74%,92.25%,37.85%,64.29%,0.31%,69.52%,2.56%
"ARM","NASD","Arm Holdings Plc ADR","Technology","Semiconductors",301154.57,283.04,-0.13%,3520481,10887.48,0.32,8.03%,-22.75%,43.99%,148.46%,158.93%,77.70%,6.48%,22.71%,48.63%,20.06%,31.56%,0.86%,7.94%,1.63%
"ASX","NYSE","ASE Technology Holding CoLtd ADR","Technology","Semiconductors",86765.04,39.46,-2.54%,7035519,10636.36,0.66,-0.13%,-0.78%,31.75%,107.90%,145.09%,272.97%,4.83%,89.01%,94.89%,21.87%,54.51%,7.45%,7.29%,0.83%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",183315.43,209.32,-0.79%,16209953,41904.59,0.39,11.16%,-24.99%,33.05%,153.57%,146.32%,185.68%,6.75%,42.65%,-81.00%,27.57%,47.74%,-3.95%,77.95%,3.92%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1118336.34,990.21,3.20%,39819247,52000.78,0.77,16.06%,-5.85%,103.13%,154.48%,246.94%,801.58%,7.03%,783.32%,1372.09%,345.72%,172.07%,-0.59%,79.19%,2.82%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",8170.17,91.24,5.12%,6966814,5260.15,1.32,22.63%,2.42%,169.22%,357.11%,423.47%,495.56%,10.62%,333.14%,11.61%,43.00%,92.05%,-0.48%,85.61%,4.97%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",9701.52,289.08,2.63%,886901,1053.41,0.84,6.10%,-9.38%,103.65%,145.38%,211.84%,294.92%,8.64%,150.15%,243.57%,106.23%,65.41%,-1.00%,79.99%,2.33%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",6257.82,40.80,2.28%,5055557,7188.21,0.70,11.96%,-30.80%,51.45%,114.17%,181.57%,131.56%,8.15%,1635.87%,273.09%,17.34%,,-1.75%,86.52%,11.30%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3040.80,19.43,-5.03%,3286488,7667.37,0.43,-4.38%,16.63%,-22.87%,117.83%,90.86%,166.16%,7.12%,151.08%,51.10%,19.76%,55.47%,18.63%,89.19%,17.45%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",1880.69,58.74,-8.75%,819492,1369.95,0.60,-14.72%,11.40%,149.85%,331.28%,280.19%,269.20%,8.31%,25.87%,39.38%,19.82%,26.43%,0.16%,72.92%,12.06%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",765.60,12.76,-4.92%,1307551,3422.36,0.38,-7.06%,9.43%,205.26%,172.65%,173.82%,132.42%,7.33%,55.10%,39.88%,11.71%,37.88%,-5.55%,48.74%,4.86%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",13687.36,131.15,-8.08%,3539366,3653.08,0.97,12.07%,-16.56%,37.30%,158.53%,172.55%,355.07%,7.92%,-41.75%,-60.23%,22.40%,12.06%,39.04%,93.46%,13.62%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",55607.20,220.97,1.29%,15225288,18140.11,0.84,28.64%,-19.72%,41.52%,123.50%,163.99%,325.93%,11.74%,-44.20%,521.40%,621.52%,-14.09%,15.59%,50.46%,30.20%
