"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",2981.34,45.57,-14.69%,9151824,10493.43,0.87,-27.15%,-58.85%,-27.59%,111.85%,178.72%,1806.69%,12.96%,172.68%,84.63%,39.10%,,5.46%,60.80%,17.96%
"ICHR","NASD","Ichor Holdings Ltd","Technology","Semiconductor Equipment & Materials",2919.76,83.74,-10.12%,817629,1164.52,0.70,-13.17%,-6.40%,30.17%,220.47%,354.37%,270.53%,8.46%,499.38%,46.83%,4.75%,67.46%,-7.29%,93.46%,4.95%
"UCTT","NASD","Ultra Clean Hldgs Inc","Technology","Semiconductor Equipment & Materials",4151.10,92.60,-9.31%,1067617,1287.58,0.83,-12.80%,-18.45%,21.71%,146.34%,265.57%,266.15%,10.70%,146.77%,-256.27%,2.91%,89.64%,5.96%,101.55%,7.41%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",816833.06,500.94,-5.33%,26927525,36426.24,0.74,-8.37%,-8.46%,94.07%,126.70%,133.91%,212.93%,5.54%,79.45%,92.25%,37.85%,63.81%,-0.94%,69.43%,2.56%
"ARM","NASD","Arm Holdings Plc ADR","Technology","Semiconductors",278778.65,262.01,-5.41%,9731372,11059.71,0.88,-20.09%,-36.49%,64.43%,142.96%,139.69%,70.25%,7.93%,22.82%,48.63%,20.06%,31.13%,0.80%,8.00%,1.63%
"ASX","NYSE","ASE Technology Holding CoLtd ADR","Technology","Semiconductors",86682.57,39.51,-2.97%,11769382,10517.33,1.12,-8.65%,2.62%,45.10%,111.28%,145.40%,279.17%,4.86%,89.01%,94.89%,21.87%,54.51%,7.00%,7.30%,0.83%
"INTC","NASD","Intel Corp","Technology","Semiconductors",487421.50,96.98,-5.84%,106103271,134169.46,0.79,-13.83%,-24.15%,49.34%,105.08%,162.82%,327.41%,5.62%,160.15%,-288.04%,7.18%,79.91%,1.70%,62.19%,2.98%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",164906.82,188.30,-8.71%,34550950,42238.89,0.82,-22.60%,-39.04%,39.90%,126.73%,121.58%,165.77%,6.32%,42.69%,-81.00%,27.57%,47.04%,-5.00%,78.04%,3.92%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",963598.18,853.20,-5.65%,45735091,51098.59,0.90,-13.96%,-21.58%,87.01%,152.33%,198.94%,632.80%,6.15%,782.97%,1372.09%,345.72%,171.80%,-1.92%,79.18%,2.82%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",6662.22,74.40,-16.25%,3817207,5348.21,0.71,-22.34%,-16.18%,238.03%,305.67%,326.85%,410.29%,10.63%,333.14%,11.61%,43.00%,92.05%,-0.17%,85.75%,4.97%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",9143.42,272.45,-7.14%,977107,1040.51,0.94,-15.98%,-1.43%,95.96%,139.92%,193.91%,281.90%,6.76%,150.15%,243.57%,106.23%,65.41%,-0.75%,80.99%,2.33%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",5589.10,36.44,-9.91%,7926860,7058.66,1.12,-17.26%,-42.81%,53.37%,127.75%,151.48%,114.23%,6.65%,1580.87%,273.09%,17.34%,,-0.12%,88.09%,11.30%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",93375.48,262.32,-0.81%,3104342,5789.04,0.54,-2.48%,12.54%,116.69%,109.02%,92.90%,88.23%,6.29%,18.05%,115.46%,32.15%,19.42%,0.42%,82.60%,4.55%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3180.08,20.32,1.60%,6281534,8009.88,0.78,-0.05%,9.54%,-13.09%,119.20%,99.61%,197.95%,7.76%,149.88%,51.10%,19.76%,53.63%,17.88%,88.84%,17.45%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",5114.96,28.92,-0.89%,2414919,1843.85,1.31,-1.63%,47.55%,113.12%,114.38%,150.61%,,5.22%,140.97%,83.13%,43.18%,,4.46%,14.55%,10.32%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",2205.17,68.88,-2.94%,664409,1341.07,0.50,-12.19%,30.38%,258.94%,394.83%,345.83%,336.78%,8.10%,25.87%,39.38%,19.82%,26.43%,2.36%,72.48%,12.06%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",823.80,13.73,-8.34%,2321051,3290.41,0.71,-22.99%,69.30%,259.42%,177.94%,194.64%,162.02%,9.48%,47.07%,39.88%,11.71%,37.88%,-5.61%,48.63%,4.86%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",12212.69,117.02,-2.20%,2980246,3702.87,0.80,-16.91%,-35.45%,50.59%,115.15%,143.18%,311.32%,9.42%,-41.86%,-60.23%,22.40%,11.16%,39.06%,93.51%,13.62%
"IRDM","NASD","Iridium Communications Inc","Communication Services","Telecom Services",4938.62,46.61,-4.23%,1780158,2798.91,0.64,-7.90%,2.69%,22.67%,138.05%,168.18%,49.44%,2.85%,8.73%,-26.27%,1.94%,16.07%,-3.92%,85.21%,4.76%
