"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"BE","NYSE","Bloom Energy Corp","Industrials","Electrical Equipment & Parts",61809.65,217.30,-0.42%,9399601,12359.89,0.76,5.11%,-32.51%,-5.42%,44.33%,150.09%,708.11%,11.42%,182.40%,313.73%,130.37%,113.58%,2.07%,85.98%,7.26%
"VRT","NYSE","Vertiv Holdings Co","Industrials","Electrical Equipment & Parts",116784.46,304.04,0.96%,3064633,5984.26,0.51,3.38%,-4.49%,-0.36%,67.54%,87.67%,133.54%,4.81%,54.45%,135.90%,30.13%,39.14%,2.89%,85.85%,3.78%
"RBLX","NYSE","Roblox Corp","Communication Services","Electronic Gaming & Multimedia",34044.79,47.55,-4.21%,5466307,11661.46,0.47,-11.96%,0.93%,-20.27%,-37.17%,-41.32%,-59.92%,5.50%,3.97%,-7.93%,39.30%,20.41%,6.10%,82.56%,4.66%
"RSI","NYSE","Rush Street Interactive Inc","Consumer Cyclical","Gambling",7297.76,31.32,0.35%,2356097,2658.91,0.89,-4.51%,6.13%,35.53%,69.48%,61.19%,111.62%,4.76%,59.69%,77.62%,41.14%,40.85%,4.73%,101.31%,10.87%
"ARIS","NYSE","Aris Mining Corp","Basic Materials","Gold",3011.38,14.59,-2.15%,2101393,1370.04,1.53,7.20%,-7.42%,-24.13%,-24.33%,-10.10%,94.02%,4.03%,68.77%,3307.30%,136.45%,41.35%,8.92%,75.84%,1.50%
"CDE","NYSE","Coeur Mining Inc","Basic Materials","Gold",15705.14,15.24,-3.79%,44669010,30308.85,1.47,3.04%,-6.62%,-21.16%,-33.48%,-14.53%,60.25%,5.36%,91.77%,451.88%,137.76%,33.11%,30.59%,77.32%,5.04%
"EGO","NYSE","Eldorado Gold Corp","Basic Materials","Gold",8349.39,31.99,-0.31%,2285735,3044.33,0.75,14.17%,1.78%,1.01%,-28.67%,-10.94%,52.92%,4.80%,101.24%,93.64%,49.88%,46.53%,0.44%,68.06%,4.55%
"APLD","NASD","Applied Digital Corp","Technology","Information Technology Services",8541.65,29.89,-0.63%,13724320,21815.51,0.63,13.05%,-33.97%,-7.83%,-14.75%,21.90%,173.47%,7.48%,-1077.78%,-120.39%,139.29%,,5.02%,73.41%,27.38%
"ALM","NASD","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining",4023.43,14.18,-0.77%,3020213,5356.36,0.56,7.63%,-22.05%,-39.22%,39.84%,60.95%,214.41%,7.60%,190.60%,89.47%,235.97%,,24.52%,41.12%,6.41%
"HL","NYSE","Hecla Mining Co","Basic Materials","Other Precious Metals & Mining",10275.32,15.32,-2.36%,48307414,25830.14,1.87,5.51%,1.66%,-19.20%,-46.95%,-20.17%,143.95%,4.44%,81.22%,466.67%,56.55%,30.95%,0.74%,73.42%,7.06%
"COMP","NYSE","Compass Inc","Real Estate","Real Estate Services",8163.43,10.78,-4.26%,12697998,13926.54,0.91,-11.49%,9.00%,36.28%,-19.13%,1.99%,48.69%,4.21%,225.97%,128.96%,99.38%,,27.81%,84.48%,7.51%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",56045.26,326.97,-1.19%,2799452,5893.68,0.47,2.26%,-17.64%,68.49%,85.77%,96.54%,173.66%,7.53%,64.19%,148.21%,93.40%,48.52%,3.01%,71.44%,9.04%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",880018.83,539.69,-2.29%,26824888,35027.41,0.77,7.74%,3.82%,77.85%,116.05%,152.00%,240.18%,6.18%,79.74%,92.25%,37.85%,64.29%,0.31%,69.52%,2.56%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",60992.91,220.00,4.86%,8191424,7801.56,1.05,21.91%,-2.96%,,,-37.14%,,12.64%,,44.27%,94.35%,,46.18%,4.73%,16.90%
"BRZE","NASD","Braze Inc","Technology","Software - Application",2390.04,21.22,-5.69%,3016053,2813.29,1.07,-19.04%,10.18%,-11.77%,-12.10%,-38.12%,-25.40%,6.15%,66.62%,29.87%,30.20%,47.98%,13.14%,84.55%,17.88%
"BTDR","NASD","Bitdeer Technologies Group","Technology","Software - Application",2961.13,12.17,-0.73%,6695565,9519.12,0.70,8.32%,-29.37%,-3.26%,-14.24%,8.56%,-17.49%,8.53%,-51.78%,-138.15%,169.41%,-9.13%,39.37%,47.36%,37.80%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",86993.11,244.39,-0.56%,2445885,5703.38,0.43,-6.84%,10.80%,84.95%,97.95%,79.71%,69.72%,4.78%,18.05%,115.46%,32.15%,19.42%,1.55%,82.85%,4.55%
"FIG","NYSE","Figma Inc","Technology","Software - Application",10567.53,20.00,-6.85%,16359308,21194.10,0.77,-14.57%,5.32%,4.33%,-26.12%,-46.48%,,7.71%,-39.30%,-1719.05%,46.12%,0.78%,18.95%,29.15%,42.40%
"NAVN","NASD","Navan Inc","Technology","Software - Application",5653.79,22.23,-5.57%,2134512,4424.93,0.48,-13.84%,4.46%,42.68%,56.66%,30.15%,,8.31%,,66.82%,39.86%,,0.21%,19.55%,10.98%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",4154.59,23.49,-5.32%,2192914,1938.95,1.13,-18.78%,9.31%,77.28%,75.82%,103.55%,,5.63%,140.97%,83.13%,43.18%,,4.72%,14.57%,10.32%
"AVPT","NASD","AvePoint Inc","Technology","Software - Infrastructure",2507.11,11.82,-1.29%,2027075,2342.02,0.87,-10.35%,14.69%,15.48%,-5.55%,-14.87%,-37.47%,4.16%,22.35%,340.52%,25.98%,22.41%,0.95%,54.08%,11.42%
"CRWV","NASD","CoreWeave Inc","Technology","Software - Infrastructure",44245.75,81.10,-1.86%,18062211,28839.00,0.63,11.23%,-23.29%,-33.82%,-13.77%,13.25%,-35.66%,7.51%,-152.56%,-76.43%,111.69%,,9.82%,44.94%,23.86%
"IOT","NYSE","Samsara Inc","Technology","Software - Infrastructure",18406.32,31.49,-5.52%,5161011,6019.87,0.86,-15.94%,0.64%,-1.72%,-0.97%,-11.17%,-18.44%,6.71%,27.18%,294.10%,30.52%,26.80%,10.27%,63.00%,11.85%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",55607.20,220.97,1.29%,15225288,18140.11,0.84,28.64%,-19.72%,41.52%,123.50%,163.99%,325.93%,11.74%,-44.20%,521.40%,621.52%,-14.09%,15.59%,50.46%,30.20%
"NTSK","NASD","Netskope Inc","Technology","Software - Infrastructure",4511.83,11.17,-6.57%,7403952,5646.21,1.31,-17.26%,17.21%,7.71%,-24.68%,-36.32%,,7.36%,62.65%,-40.26%,27.80%,,3.11%,35.72%,11.36%
"PLTR","NASD","Palantir Technologies Inc","Technology","Software - Infrastructure",295756.42,123.37,-0.96%,29600685,41929.18,0.71,-8.23%,5.72%,-19.17%,-25.38%,-30.59%,-20.22%,4.75%,94.30%,304.06%,84.71%,59.85%,1.31%,57.98%,3.98%
"ZETA","NYSE","Zeta Global Holdings Corp","Technology","Software - Infrastructure",4830.61,19.38,-3.96%,5845828,9272.42,0.63,-9.44%,-0.67%,6.72%,-5.23%,-4.77%,17.03%,6.71%,31.42%,45.37%,49.88%,25.08%,1.46%,74.40%,16.44%
