"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"FBRX","NASD","Forte Biosciences Inc","Healthcare","Biotechnology",1222.59,59.70,5.42%,751991,485.14,1.55,32.70%,228.93%,100.13%,89.52%,118.92%,461.09%,13.42%,15.63%,9.65%,,3.98%,17.23%,58.71%,10.60%
"PAVS","NASD","Paranovus Entertainment Technology Ltd","Consumer Defensive","Packaged Foods",8.68,5.91,52.32%,18358412,371.88,49.37,31.04%,-59.66%,-96.37%,-99.72%,-99.72%,-100.00%,6.99%,,88.86%,18033.40%,,,0.00%,8.01%
"RELL","NASD","Richardson Electronics Ltd","Technology","Electronic Components",313.19,21.82,21.15%,1062555,222.67,4.77,30.66%,22.45%,58.12%,100.92%,100.55%,123.11%,7.82%,-2.50%,190.70%,27.57%,,3.65%,61.27%,6.13%
"XNCR","NASD","Xencor Inc","Healthcare","Biotechnology",1447.98,19.53,0.10%,832619,899.17,0.93,30.64%,38.71%,51.98%,50.23%,27.56%,104.08%,12.57%,-213.22%,-160.68%,-86.20%,,-3.63%,109.98%,16.49%
"FEIM","NASD","Frequency Electronics Inc","Technology","Communication Equipment",722.88,73.24,1.17%,322205,224.47,1.44,30.48%,6.19%,36.11%,35.38%,36.03%,183.66%,15.31%,1270.37%,-245.43%,-22.96%,,5.95%,73.09%,8.72%
"ITG","NASD","ITG Inc","Industrials","Engineering & Construction",667.50,13.78,2.76%,448661,879.04,0.51,30.25%,,,,-23.44%,,15.70%,,,,,,7.43%,
"UMAC","AMEX","Unusual Machines Inc","Technology","Computer Hardware",1028.53,21.52,9.41%,4927186,5807.56,0.85,29.33%,0.05%,30.82%,26.96%,68.92%,101.31%,9.84%,60.14%,203.99%,296.41%,34.81%,39.34%,57.46%,17.47%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",55607.20,220.97,1.29%,15225289,18140.11,0.84,28.64%,-19.72%,41.52%,123.50%,163.99%,325.93%,11.74%,-44.20%,521.40%,621.52%,-14.09%,15.59%,50.46%,30.20%
"HUT","NASD","Hut 8 Corp","Financial","Capital Markets",13248.95,117.67,7.11%,6124407,4557.07,1.34,28.03%,-2.36%,45.74%,99.64%,156.14%,443.51%,10.34%,-46.80%,-52.18%,225.54%,,1.81%,77.50%,12.44%
"RIOT","NASD","Riot Platforms Inc","Financial","Capital Markets",9022.69,23.86,2.05%,24174843,17322.94,1.40,26.78%,-16.84%,29.11%,38.32%,88.32%,66.39%,9.45%,-3.20%,-60.07%,3.61%,40.43%,6.33%,79.01%,15.55%
"SMCI","NASD","Super Micro Computer Inc","Technology","Computer Hardware",20182.44,31.20,2.09%,84258183,53304.10,1.58,26.42%,-6.36%,6.92%,-3.23%,6.59%,-39.65%,7.51%,36.07%,314.07%,122.68%,21.39%,8.15%,63.25%,18.32%
"OTLY","NASD","Oatly Group AB ADR","Consumer Defensive","Packaged Foods",392.25,12.56,16.51%,596197,106.47,5.60,25.60%,51.51%,-2.41%,15.65%,17.49%,-18.23%,10.08%,43.75%,47.05%,14.13%,31.93%,5.34%,5.20%,2.22%
"DSC","NASD","DSC Holdings Ltd ADR","Technology","Software - Infrastructure",220.83,6.59,22.04%,154389,163.76,0.94,25.05%,,,,-58.81%,,14.79%,,98.22%,-14.19%,,124.52%,0.03%,0.13%
"AGEN","NASD","Agenus Inc","Healthcare","Biotechnology",277.02,6.19,11.93%,2318935,3943.08,0.59,23.80%,101.63%,57.11%,82.06%,97.13%,1.98%,11.30%,135.00%,198.88%,40.18%,39.06%,-2.72%,19.78%,15.88%
"THRM","NASD","Gentherm Inc","Consumer Cyclical","Auto Parts",1398.74,45.61,26.52%,1735449,335.47,5.17,22.84%,30.09%,58.64%,21.56%,25.41%,42.53%,4.01%,19.66%,3364.29%,11.26%,21.68%,0.65%,102.05%,5.21%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",8170.17,91.24,5.12%,6966814,5260.15,1.32,22.63%,2.42%,169.22%,357.11%,423.47%,495.56%,10.62%,333.14%,11.61%,43.00%,92.05%,-0.48%,85.61%,4.97%
"STX","NASD","Seagate Technology Holdings Plc","Technology","Computer Hardware",204801.79,913.36,0.58%,4543098,4597.23,0.99,22.52%,-12.06%,57.51%,165.34%,231.66%,497.91%,8.42%,84.04%,107.51%,44.07%,77.85%,-1.49%,86.03%,2.94%
"CBRS","NASD","Cerebras Systems Inc","Technology","Semiconductors",60992.91,220.00,4.86%,8191424,7801.56,1.05,21.91%,-2.96%,,,-37.14%,,12.64%,,44.27%,94.35%,,46.18%,4.73%,16.90%
"GTE","AMEX","Gran Tierra Energy Inc","Energy","Oil & Gas E&P",272.27,7.70,5.91%,428899,324.73,1.32,21.84%,8.45%,-13.87%,50.68%,81.60%,67.76%,5.17%,86.21%,-526.46%,0.89%,,14.18%,63.71%,4.89%
"NVCR","NASD","NovoCure Ltd","Healthcare","Medical Devices",2315.26,19.99,28.39%,8940979,1698.57,5.26,21.74%,41.47%,53.53%,47.42%,54.60%,21.08%,3.92%,-15.21%,-100.26%,12.30%,24.84%,0.03%,86.52%,11.42%
"ARWR","NASD","Arrowhead Pharmaceuticals Inc","Healthcare","Biotechnology",12223.57,86.78,-2.16%,2479635,2185.54,1.13,21.58%,8.61%,17.40%,28.37%,30.71%,445.10%,6.60%,-31241.67%,-133.83%,-86.41%,,5.04%,85.63%,6.36%
"RZLT","NASD","Rezolute Inc","Healthcare","Biotechnology",511.31,5.31,6.20%,2162798,1859.28,1.16,21.51%,8.59%,59.46%,75.83%,125.00%,-9.69%,9.28%,28.58%,42.47%,,30.63%,-3.70%,86.20%,20.40%
"CLSK","NASD","Cleanspark Inc","Financial","Capital Markets",4005.66,15.61,1.86%,23975555,22920.38,1.05,21.01%,-9.19%,27.85%,21.86%,54.25%,25.38%,8.97%,-388.35%,-208.50%,-24.93%,,5.94%,89.94%,31.91%
"OBE","AMEX","Obsidian Energy Ltd","Energy","Oil & Gas E&P",722.24,10.73,5.09%,2093088,901.62,2.32,20.97%,19.09%,-13.40%,59.44%,75.04%,85.96%,5.35%,108.53%,-244.20%,-22.69%,6.26%,11.70%,33.80%,13.01%
"QMCO","NASD","Quantum Corp","Technology","Computer Hardware",454.78,11.55,-0.94%,611032,1063.87,0.57,20.31%,-16.36%,60.86%,60.64%,79.07%,26.23%,9.88%,87.73%,51.26%,30.66%,,-1.31%,4.14%,8.72%
