"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"CBZ","NYSE","Cbiz Inc","Industrials","Specialty Business Services",2964.10,55.25,0.64%,4691996,1049.93,4.47,37.27%,72.23%,66.57%,43.32%,9.51%,-27.45%,3.63%,12.47%,-53.27%,-0.19%,,-5.62%,92.59%,7.84%,32.59%,52.57%,40.44%
"BHC","NYSE","Bausch Health Companies Inc","Healthcare","Drug Manufacturers - Specialty & Generic",2252.08,6.03,28.85%,18171525,2297.33,7.91,35.51%,22.31%,7.87%,6.54%,-13.24%,-5.63%,3.10%,11.51%,72.02%,12.73%,-7.22%,-1.24%,67.78%,2.23%,25.93%,21.01%,3.28%
"GFUZ","NASD","General Fusion Group Ltd","Industrials","Specialty Industrial Machinery",568.95,9.38,16.67%,437509,504.75,0.87,34.77%,-8.58%,-9.63%,-14.73%,-7.59%,,20.21%,,-2300550.00%,,,0.00%,62.25%,1.05%,3.42%,-5.06%,-8.49%
"RJET","NASD","Republic Airways Holdings Inc","Industrials","Airlines",1019.48,21.77,20.61%,339733,172.30,1.97,33.23%,3.62%,27.16%,29.05%,18.51%,33.15%,6.03%,,102.75%,456.64%,,4.79%,24.19%,5.39%,16.59%,14.03%,11.21%
"CMCO","NASD","Columbus Mckinnon Corp","Industrials","Farm & Heavy Construction Machinery",596.25,20.68,41.45%,2397338,563.30,4.26,33.16%,36.68%,40.01%,-0.34%,19.88%,42.82%,6.17%,-6.42%,-8104.05%,77.34%,,2.79%,97.55%,6.80%,40.45%,42.01%,26.23%
"VRRM","NASD","Verra Mobility Corp","Technology","Information Technology Services",780.80,5.14,0.78%,8232109,7304.59,1.13,31.79%,20.94%,-65.43%,-74.09%,-77.06%,-79.68%,6.90%,-7.02%,-12.78%,0.14%,-5.65%,-1.31%,104.01%,7.31%,19.95%,-2.32%,-67.18%
"PCOR","NYSE","Procore Technologies Inc","Technology","Software - Application",8116.38,53.79,7.24%,7605896,2988.15,2.55,30.94%,32.42%,-3.91%,-13.52%,-26.05%,-27.81%,4.67%,23.82%,178.64%,15.83%,23.84%,6.93%,91.69%,11.48%,19.38%,19.80%,-8.62%
"MANH","NASD","Manhattan Associates Inc","Technology","Software - Application",11298.66,190.97,-6.40%,1755767,686.16,2.56,29.53%,37.14%,32.76%,18.51%,10.19%,-16.22%,6.65%,8.40%,-8.57%,9.31%,11.85%,3.90%,111.32%,4.92%,18.45%,28.07%,22.67%
"CLW","NYSE","Clearwater Paper Corp","Basic Materials","Paper & Paper Products",341.10,21.15,-2.13%,292463,212.69,1.38,28.96%,34.89%,64.08%,21.97%,21.55%,-12.06%,8.70%,-2160.00%,-701.35%,-4.34%,,-5.77%,79.92%,5.12%,27.23%,30.35%,28.31%
"FBRX","NASD","Forte Biosciences Inc","Healthcare","Biotechnology",1576.46,76.98,0.59%,2368113,928.78,2.55,28.94%,262.26%,174.63%,157.89%,182.29%,655.82%,5.27%,18.59%,9.65%,,6.38%,15.40%,58.75%,11.55%,59.36%,150.81%,194.93%
"PRLD","NASD","Prelude Therapeutics Inc","Healthcare","Biotechnology",402.21,5.05,7.22%,329781,456.57,0.72,28.50%,-5.25%,18.27%,156.35%,74.14%,515.93%,9.27%,73.13%,70.20%,,,11.00%,33.32%,7.87%,12.91%,16.86%,62.71%
"BLKB","NASD","Blackbaud Inc","Technology","Software - Application",1840.96,40.08,-4.98%,1113549,822.98,1.35,28.26%,35.31%,2.66%,-26.95%,-36.70%,-44.03%,8.83%,17.87%,46.30%,3.30%,,0.83%,80.77%,13.73%,23.95%,32.56%,-13.01%
"EXLS","NASD","ExlService Holdings Inc","Technology","Information Technology Services",5209.40,34.36,-4.53%,4801433,2702.51,1.78,27.83%,32.87%,10.16%,-13.62%,-19.04%,-19.70%,6.17%,17.20%,4.92%,15.61%,15.35%,-5.08%,99.88%,8.14%,20.38%,21.26%,1.01%
"AGEN","NASD","Agenus Inc","Healthcare","Biotechnology",353.99,7.91,19.31%,2991886,4020.95,0.74,27.79%,158.50%,105.99%,154.34%,151.91%,34.07%,9.40%,144.74%,198.88%,40.18%,45.06%,6.50%,32.18%,18.04%,55.13%,100.17%,110.37%
"FIVN","NASD","Five9 Inc","Technology","Software - Infrastructure",2117.76,27.66,1.82%,6035942,3274.09,1.84,27.20%,29.74%,62.23%,51.40%,37.96%,1.43%,7.97%,9.88%,3234.38%,9.16%,13.13%,-2.63%,101.70%,10.69%,10.55%,19.46%,38.76%
"THC","NYSE","Tenet Healthcare Corp","Healthcare","Medical Care Facilities",21769.40,252.73,-1.90%,1226359,1516.18,0.81,26.99%,35.09%,40.33%,33.31%,27.18%,57.08%,5.47%,22.89%,213.54%,6.77%,9.62%,-3.20%,96.20%,3.50%,19.33%,32.58%,26.32%
"TRAX","NASD","First Tracks Biotherapeutics Inc","Healthcare","Biotechnology",,47.78,14.12%,970182,710.21,1.37,26.94%,137.48%,102.12%,,138.90%,,9.93%,,,,,26.77%,,,39.33%,99.70%,111.48%
"ULCC","NASD","Frontier Group Holdings Inc","Industrials","Airlines",1603.93,6.98,7.38%,5693846,4978.25,1.14,26.91%,-11.76%,86.13%,41.01%,48.20%,58.64%,9.16%,33.54%,-27.42%,37.67%,,-0.12%,40.12%,24.33%,5.55%,8.67%,41.36%
"LCID","NASD","Lucid Group Inc","Consumer Cyclical","Auto Manufacturers",3168.88,8.12,2.01%,14091096,19440.06,0.72,25.89%,21.38%,40.97%,-25.57%,-23.18%,-67.52%,13.74%,12.59%,-43.50%,20.17%,29.16%,0.11%,16.73%,37.82%,24.66%,35.21%,-19.18%
"GDYN","NASD","Grid Dynamics Holdings Inc","Technology","Information Technology Services",590.40,7.06,3.82%,3114713,2432.66,1.28,25.85%,24.30%,25.85%,-14.73%,-21.82%,-27.22%,6.17%,11.25%,-152.41%,3.67%,14.26%,-7.95%,81.54%,7.89%,18.39%,13.21%,-2.43%
"CTSH","NASD","Cognizant Technology Solutions Corp","Technology","Information Technology Services",25539.20,53.90,-3.71%,11992315,10770.83,1.11,25.31%,39.16%,-1.47%,-35.30%,-35.07%,-26.70%,5.64%,8.72%,4.10%,4.50%,9.58%,3.38%,106.15%,12.11%,19.43%,13.50%,-15.93%
"FGNX","NASD","FG Nexus Inc","Financial","Asset Management",43.71,7.62,10.60%,126600,136.22,0.93,24.92%,47.39%,11.24%,-48.86%,-44.58%,-91.79%,12.93%,1.75%,85.36%,-341.60%,,7.42%,30.52%,6.71%,28.61%,20.87%,-25.01%
"MCS","NYSE","Marcus Corp","Communication Services","Entertainment",891.59,29.69,18.95%,649745,219.55,2.96,24.85%,26.56%,56.43%,99.53%,91.42%,82.04%,2.49%,34.15%,8.95%,3.79%,27.01%,-0.25%,64.99%,2.94%,26.87%,34.38%,68.66%
"SMHI","NYSE","SEACOR Marine Holdings Inc","Industrials","Marine Shipping",258.17,9.54,23.58%,679862,115.80,5.87,24.22%,24.71%,27.88%,48.14%,58.47%,87.06%,4.51%,-90.57%,147.73%,-10.16%,,2.81%,45.32%,5.73%,20.40%,25.24%,33.48%
"KNSA","NASD","Kiniksa Pharmaceuticals International Plc","Healthcare","Drug Manufacturers - Specialty & Generic",6101.47,78.20,-3.36%,946487,770.10,1.23,24.03%,22.28%,47.58%,80.68%,89.58%,160.15%,7.21%,85.80%,33.30%,55.36%,56.84%,3.45%,60.20%,10.41%,18.99%,33.94%,63.64%
"GRMN","NYSE","Garmin Ltd","Technology","Scientific & Technical Instruments",57384.36,297.55,0.92%,1336805,890.73,1.50,23.93%,25.26%,17.57%,45.52%,46.68%,34.34%,5.59%,16.33%,35.16%,11.44%,13.25%,-0.28%,58.25%,2.39%,19.36%,23.12%,29.86%
"WDAY","NASD","Workday Inc","Technology","Software - Application",39053.17,158.11,-5.89%,6817062,5152.70,1.32,23.65%,29.15%,29.14%,-16.40%,-26.39%,-33.48%,6.42%,16.64%,246.94%,14.29%,16.82%,1.74%,82.25%,13.76%,10.32%,16.59%,-4.73%
"SAP","NYSE","Sap SE ADR","Technology","Software - Application",208771.70,180.88,-2.75%,4112086,3244.56,1.27,23.57%,17.37%,6.34%,-23.39%,-25.54%,-37.73%,4.09%,10.35%,33.40%,12.24%,14.77%,-3.05%,7.59%,0.83%,11.80%,8.67%,-11.09%
"BAX","NYSE","Baxter International Inc","Healthcare","Medical Instruments & Supplies",13815.55,26.75,7.99%,22667733,6844.97,3.31,23.44%,25.47%,58.28%,36.41%,39.98%,-4.63%,3.27%,-11.96%,-111.87%,2.90%,-1.15%,-3.79%,104.01%,7.20%,17.08%,26.87%,36.77%
"BFLY","NYSE","Butterfly Network Inc","Healthcare","Medical Devices",2134.57,8.17,15.07%,9974829,7839.95,1.27,23.41%,-2.97%,66.06%,89.56%,115.00%,351.38%,6.38%,-4.17%,16.84%,24.99%,,10.70%,51.22%,15.23%,11.58%,26.52%,88.63%
"PRCH","NASD","Porch Group Inc","Financial","Insurance - Property & Casualty",1568.84,14.34,16.02%,4726746,1905.99,2.48,23.30%,-4.65%,41.56%,77.70%,57.06%,12.38%,5.78%,71.43%,136.73%,18.10%,,-1.70%,73.33%,18.08%,5.54%,17.89%,41.42%
"MNDY","NASD","Monday.Com Ltd","Technology","Software - Application",3726.89,88.16,-2.32%,2273982,1762.03,1.29,22.89%,21.78%,32.25%,-30.11%,-40.25%,-68.26%,6.55%,4.02%,10.99%,24.45%,11.87%,-10.13%,81.64%,20.24%,8.78%,11.01%,-17.59%
"HUBS","NYSE","HubSpot Inc","Technology","Software - Application",11938.86,233.10,-7.18%,1916071,1927.50,0.99,22.68%,27.72%,2.57%,-26.49%,-41.91%,-56.69%,7.56%,35.10%,248.17%,23.36%,24.50%,3.10%,97.88%,10.18%,8.70%,14.17%,-18.86%
"TEAM","NASD","Atlassian Corp","Technology","Software - Application",24899.70,98.12,-5.91%,3937689,5889.26,0.67,22.42%,26.13%,39.20%,-27.19%,-39.48%,-50.24%,8.02%,48.93%,-39.84%,31.71%,24.95%,11.13%,64.45%,11.20%,7.64%,8.73%,-10.14%
"CORT","NASD","Corcept Therapeutics Inc","Healthcare","Biotechnology",12701.84,118.32,27.29%,4496455,1155.57,3.89,22.41%,36.08%,153.96%,158.06%,240.00%,69.25%,4.89%,146.95%,23.91%,31.74%,93.69%,3.23%,74.06%,9.97%,26.76%,43.22%,92.11%
"AVTR","NYSE","Avantor Inc","Healthcare","Medical Instruments & Supplies",9462.99,13.86,-3.62%,17463864,10549.60,1.66,22.11%,40.00%,76.56%,25.43%,20.94%,0.43%,5.13%,-10.07%,-40.67%,0.53%,1.94%,-0.97%,99.90%,8.46%,23.34%,37.94%,35.46%
"INTA","NASD","Intapp Inc","Technology","Software - Application",2471.36,32.07,1.26%,968816,981.33,0.99,22.08%,27.21%,38.23%,-12.14%,-30.01%,-21.86%,6.19%,30.94%,-432.52%,13.15%,27.12%,-2.90%,89.58%,7.12%,12.48%,27.52%,3.98%
"ATRC","NASD","Atricure Inc","Healthcare","Medical Instruments & Supplies",2042.28,40.15,-1.81%,906804,949.62,0.95,21.67%,43.50%,46.85%,6.30%,1.49%,14.29%,6.80%,144.64%,241.25%,12.83%,,2.81%,100.02%,9.98%,14.27%,30.08%,21.21%
"JBLU","NASD","Jetblue Airways Corp","Industrials","Airlines",2290.29,6.07,6.12%,44555179,30514.43,1.46,21.64%,5.93%,25.41%,20.44%,33.41%,35.19%,8.72%,-34.06%,-220.85%,14.47%,,-6.26%,71.97%,27.42%,8.32%,12.83%,21.70%
"JEM","NASD","707 Cayman Holdings Ltd","Consumer Cyclical","Apparel Retail",,5.76,6.47%,433868,1122.75,0.39,21.52%,-87.91%,-61.29%,-86.78%,-86.43%,-99.60%,28.83%,,,,,,,,-32.57%,-67.73%,-83.84%
"PATH","NYSE","UiPath Inc","Technology","Software - Infrastructure",6409.15,12.37,-1.75%,66473085,58249.17,1.14,21.27%,13.80%,19.17%,-12.33%,-24.53%,3.00%,6.58%,8.71%,203.89%,17.32%,13.43%,-5.76%,62.51%,28.90%,5.40%,9.89%,-3.43%
"LAD","NYSE","Lithia Motors Inc","Consumer Cyclical","Auto & Truck Dealerships",9237.04,405.03,-5.25%,798953,317.94,2.51,21.26%,39.43%,39.19%,22.97%,21.88%,41.59%,6.42%,5.66%,16.86%,2.17%,11.40%,4.01%,109.99%,11.53%,20.80%,30.69%,33.74%
"DXC","NYSE","DXC Technology Co","Technology","Information Technology Services",1821.78,11.24,-4.50%,5437670,5596.46,0.97,21.25%,27.01%,-4.01%,-22.11%,-23.28%,-18.14%,6.15%,-20.67%,-158.64%,-1.23%,3.22%,1.11%,107.91%,20.17%,14.16%,19.84%,-7.87%
"PAY","NYSE","Paymentus Holdings Inc","Technology","Software - Infrastructure",4386.29,34.87,-4.99%,1889988,1041.54,1.81,21.24%,44.33%,24.67%,22.82%,10.38%,25.39%,6.16%,25.11%,50.65%,30.23%,25.14%,0.89%,43.51%,6.91%,16.81%,37.73%,24.96%
"FIRY","NYSE","Firy Inc","Communication Services","Electronic Gaming & Multimedia",152.49,9.77,-0.71%,296476,850.88,0.35,21.07%,-4.03%,69.03%,153.77%,126.68%,26.55%,16.82%,17.96%,34.31%,32.92%,26.37%,-6.07%,20.77%,16.66%,10.88%,10.25%,67.51%
"ASAN","NYSE","Asana Inc","Technology","Software - Application",1832.55,7.95,-6.58%,7690315,6358.67,1.21,21.00%,13.57%,24.22%,-28.44%,-42.01%,-48.21%,8.55%,38.07%,64.50%,9.52%,28.76%,25.13%,45.82%,39.51%,6.33%,8.57%,-15.28%
"APPN","NASD","Appian Corp","Technology","Software - Infrastructure",1943.97,26.48,-7.86%,1078734,972.44,1.11,20.58%,15.63%,21.92%,-12.35%,-25.24%,-7.51%,7.02%,61.55%,-30.19%,21.48%,36.75%,-0.71%,50.86%,16.30%,4.86%,11.42%,-5.50%
"PTC","NASD","PTC Inc","Technology","Software - Application",15743.44,136.30,2.90%,3271009,1821.66,1.80,20.57%,19.97%,-0.87%,-15.82%,-21.76%,-32.69%,3.60%,2.17%,-12.21%,-6.82%,6.86%,-1.87%,101.05%,5.17%,9.89%,7.22%,-11.74%
"EPAM","NYSE","EPAM Systems Inc","Technology","Information Technology Services",5415.66,103.66,-3.02%,2253971,1975.75,1.14,20.34%,30.64%,-8.19%,-52.53%,-49.40%,-36.78%,4.93%,13.40%,18.68%,7.56%,10.49%,15.22%,120.46%,18.93%,15.10%,13.16%,-28.69%
"CMG","NYSE","Chipotle Mexican Grill","Consumer Cyclical","Restaurants",49410.91,38.52,12.50%,35560105,19226.12,1.85,20.34%,13.29%,16.76%,-1.63%,4.11%,-11.97%,2.75%,-1.79%,-2.32%,9.31%,10.63%,-0.56%,91.79%,3.98%,12.43%,17.74%,10.20%
"NXTC","NASD","Nextcure Inc","Healthcare","Biotechnology",20.47,5.03,0.20%,882386,2109.51,0.42,20.33%,214.38%,-43.74%,-52.99%,-64.55%,0.40%,18.63%,62.41%,60.24%,,39.58%,6.51%,44.21%,49.58%,21.28%,28.81%,-47.11%
"PD","NYSE","Pagerduty Inc","Technology","Software - Application",799.76,10.37,-3.62%,1581758,2017.89,0.78,20.16%,7.46%,55.94%,-3.62%,-20.90%,-36.42%,5.37%,13.37%,281.29%,0.97%,5.45%,-0.03%,98.40%,9.94%,2.66%,12.11%,3.03%
"NAVN","NASD","Navan Inc","Technology","Software - Application",6793.19,26.71,0.56%,2644424,4523.20,0.58,20.15%,16.79%,55.93%,96.83%,56.38%,,7.32%,,66.82%,39.86%,,0.21%,19.55%,9.62%,3.93%,16.21%,62.13%
"ADV","NASD","Advantage Solutions Inc","Communication Services","Advertising Agencies",539.65,40.59,-6.09%,85224,134.06,0.64,20.09%,-6.13%,22.63%,57.63%,84.50%,18.51%,7.58%,85.58%,-25.92%,5.82%,,-6.14%,20.35%,12.46%,4.13%,3.58%,41.34%
